sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,bInterval,cInterval,new_user,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not orderable,availability_ mainly orderable,availability_ mixed
4023,23,7,1402.004,30,3.95,59.99,528.71,7,12.99,59.99,165.93,5.0,1000.0,567.0,36.0,37.0,29.0,2.0,4.0,,,,,0,0,0,0,0,0,0,0
4025,23,7,775.98,20,549.99,709.99,8909.85,2,599.99,599.99,1199.98,5.0,2600.0,541.0,90.0,6.0,38.0,2.0,18.0,,,,,0,1,0,1,0,0,0,0
4029,23,7,818.635,5,3.99,8.99,31.95,4,3.99,8.99,26.96,4.0,1500.0,600.0,76.0,89.0,49.0,2.0,5.0,,,,,0,1,0,1,0,0,0,0
4042,23,7,1382.124,13,9.99,599.0,1421.89,5,9.99,599.0,676.96,1.0,3000.0,496.0,304.0,11.0,70.0,1.0,22.0,,,,,0,1,0,1,0,0,0,0
4049,23,7,170.299,7,9.99,32.99,132.93,1,19.99,19.99,19.99,5.0,1700.0,498.0,48.0,11.0,53.0,1.0,439.0,,,,,0,1,0,1,0,0,0,0
4054,23,7,2379.936,44,499.99,1599.99,21599.78,3,899.99,999.99,2899.97,3.0,500.0,520.0,58.0,0.0,24.0,1.0,35.0,,,,,0,0,0,0,0,0,0,0
4055,23,7,2629.074,81,4.0,14.99,554.8,10,4.99,9.99,64.37,1.0,2500.0,577.0,384.0,7.0,55.0,2.0,58.0,,,,,0,1,0,1,0,0,0,0
4056,23,7,1585.7220000000002,11,29.99,149.99,779.89,6,29.99,149.99,464.94,4.0,600.0,70.0,56.0,0.0,60.0,1.0,27.0,,,,,0,1,0,1,0,0,0,0
4057,23,7,640.36,6,14.99,17.99,93.94,2,14.99,14.99,29.98,1.0,4000.0,522.0,310.0,6.0,53.0,2.0,97.0,,,,,0,1,0,1,0,0,0,0
4060,23,7,49.88,8,15.99,15.99,127.92,2,15.99,15.99,31.98,1.0,600.0,532.0,12.0,11.0,42.0,1.0,37.0,,,,,0,1,0,1,0,0,0,0
4061,23,7,953.057,7,3.99,34.99,116.94,5,3.99,34.99,106.95,5.0,3000.0,486.0,151.0,12.0,40.0,1.0,55.0,,,,,0,1,0,1,0,0,0,0
4063,23,7,1769.4270000000001,70,1.0,10.0,251.99,1,10.0,10.0,10.0,1.0,4000.0,542.0,147.0,30.0,34.0,2.0,9.0,,,,,0,1,0,0,1,0,0,0
4067,23,7,1649.888,42,1.0,41.99,305.91,3,5.0,5.0,15.0,5.0,4000.0,545.0,109.0,9.0,32.0,2.0,13.0,,,,,0,0,0,1,0,0,0,0
4068,23,7,720.148,3,549.99,549.99,1099.98,1,549.99,549.99,549.99,4.0,2700.0,523.0,78.0,13.0,62.0,1.0,266.0,,,,,0,1,0,1,0,0,0,0
4069,23,7,3509.757,136,1.0,29.99,1042.85,10,1.0,15.0,48.97,1.0,2000.0,549.0,44.0,16.0,35.0,2.0,29.0,,,,,0,1,0,0,0,1,0,0
4074,23,7,942.205,7,399.99,1122.0,4361.94,1,519.99,519.99,519.99,5.0,2200.0,474.0,63.0,10.0,34.0,2.0,7.0,,,,,0,1,0,1,0,0,0,0
4077,23,7,1532.892,9,199.99,299.99,2309.91,1,249.99,249.99,249.99,1.0,1000.0,463.0,26.0,0.0,38.0,2.0,34.0,,,,,0,1,0,1,0,0,0,0
4078,23,7,3784.303,84,4.99,109.99,2750.48,3,14.99,32.49,65.43,5.0,100.0,70.0,14.0,0.0,33.0,2.0,441.0,,,,,0,1,0,1,0,0,0,0
4086,23,7,284.95799999999997,3,12.99,12.99,25.98,1,12.99,12.99,12.99,4.0,600.0,70.0,23.0,2.0,29.0,2.0,6.0,,,,,0,1,0,1,0,0,0,0
4089,23,7,5093.387,26,9.99,699.99,6215.79,3,9.99,599.99,649.97,5.0,8500.0,520.0,67.0,8.0,34.0,2.0,56.0,,,,,0,1,0,1,0,0,0,0
4107,23,7,393.464,22,4.99,29.99,403.19,22,4.99,29.99,403.19,5.0,2500.0,479.0,100.0,9.0,43.0,2.0,70.0,,,,,0,1,0,1,0,0,0,0
4109,23,7,150.701,3,12.99,12.99,38.97,1,12.99,12.99,12.99,2.0,2600.0,592.0,224.0,4.0,55.0,2.0,177.0,,,,,0,1,0,1,0,0,0,0
4112,23,7,2060.623,20,9.99,42.99,434.8,7,9.99,39.99,123.93,5.0,3100.0,495.0,88.0,23.0,64.0,1.0,26.0,,,,,0,1,0,1,0,0,0,0
4114,23,7,6709.387,146,3.99,39.95,2356.07,14,7.99,19.99,178.37,5.0,2500.0,511.0,181.0,16.0,45.0,2.0,50.0,,,,,0,1,0,1,0,0,0,0
4115,23,7,849.113,10,17.99,39.99,313.9,2,17.99,39.99,57.98,5.0,2500.0,488.0,209.0,10.0,44.0,1.0,41.0,,,,,0,1,0,1,0,0,0,0
4124,23,7,4811.284000000001,100,1.0,64.99,1458.04,9,1.0,49.99,128.87,5.0,500.0,415.0,42.0,10.0,34.0,1.0,15.0,,,,,0,1,0,1,0,0,0,0
4134,23,7,8968.662,108,3.99,99.99,2781.79,9,3.99,49.99,182.82,1.0,600.0,546.0,201.0,5.0,47.0,2.0,188.0,,,,,0,1,0,1,0,0,0,0
4136,23,7,3204.842,42,5.99,199.99,1059.7,11,5.99,199.99,438.36,5.0,2500.0,469.0,223.0,8.0,36.0,2.0,11.0,,,,,0,1,0,1,0,0,0,0
4140,23,7,122.14399999999999,5,229.99,499.99,2199.95,1,499.99,499.99,499.99,1.0,1000.0,438.0,36.0,26.0,28.0,1.0,26.0,,,,,0,1,0,0,1,0,0,0
4141,23,7,241.43200000000002,11,7.99,99.99,277.39,11,7.99,99.99,277.39,5.0,1300.0,499.0,44.0,6.0,37.0,2.0,29.0,,,,,0,1,0,1,0,0,0,0
4146,23,7,1632.773,13,99.0,999.99,4457.99,1,369.0,369.0,369.0,1.0,2000.0,468.0,212.0,13.0,42.0,1.0,129.0,,,,,0,1,0,0,1,0,0,0
4147,23,7,1771.9879999999998,42,3.0,14.99,287.95,2,7.0,7.0,14.0,1.0,2300.0,527.0,121.0,23.0,33.0,2.0,35.0,,,,,0,1,0,1,0,0,0,0
4148,23,7,6343.555,109,4.99,29.99,1358.67,15,9.99,25.99,212.87,5.0,3000.0,530.0,211.0,10.0,53.0,2.0,6.0,,,,,0,1,0,1,0,0,0,0
4151,23,7,2431.928,83,3.99,149.95,3916.69,19,3.99,149.95,971.75,5.0,300.0,567.0,89.0,3.0,40.0,2.0,7.0,,,,,0,1,0,1,0,0,0,0
4152,23,7,250.37400000000002,5,19.99,39.99,139.95,2,19.99,39.99,59.98,5.0,500.0,527.0,4.0,2.0,47.0,2.0,31.0,,,,,0,1,0,1,0,0,0,0
4153,23,7,776.55,22,22.95,29.95,438.99,3,22.99,24.5,70.48,5.0,2000.0,609.0,67.0,23.0,52.0,1.0,36.0,,,,,0,1,0,1,0,0,0,0
4154,23,7,545.033,8,49.99,49.99,199.96,1,49.99,49.99,49.99,1.0,3000.0,520.0,316.0,17.0,29.0,2.0,5.0,,,,,0,1,0,1,0,0,0,0
4168,23,7,181.72400000000002,4,15.0,15.0,60.0,1,15.0,15.0,15.0,5.0,300.0,564.0,101.0,10.0,37.0,1.0,140.0,,,,,0,1,0,1,0,0,0,0
4172,23,7,1479.9389999999999,52,1.0,29.99,660.15,8,3.99,29.99,136.92,5.0,4500.0,575.0,325.0,14.0,49.0,2.0,19.0,,,,,0,1,0,1,0,0,0,0
4175,23,7,3635.546,17,39.99,199.99,1579.91,1,189.99,189.99,189.99,5.0,0.0,0.0,0.0,0.0,43.0,1.0,22.0,,,,,0,1,0,1,0,0,0,0
4177,23,7,1350.2079999999999,83,12.95,69.99,1312.21,9,12.95,69.99,300.83,5.0,4100.0,536.0,216.0,25.0,43.0,2.0,14.0,,,,,0,1,0,1,0,0,0,0
4194,23,7,171.87400000000002,4,7.99,7.99,15.98,1,7.99,7.99,7.99,1.0,300.0,546.0,3.0,1.0,26.0,1.0,102.0,,,,,0,1,0,1,0,0,0,0
4195,23,7,602.193,43,3.0,29.99,622.47,3,3.99,29.99,48.97,1.0,0.0,441.0,95.0,10.0,31.0,2.0,18.0,,,,,0,1,0,1,0,0,0,0
4214,23,7,616.49,15,39.99,189.99,719.93,2,39.99,99.99,139.98,5.0,2100.0,567.0,80.0,8.0,38.0,2.0,75.0,,,,,0,1,0,1,0,0,0,0
4216,23,7,167.817,3,9.99,39.99,89.97,1,39.99,39.99,39.99,5.0,600.0,70.0,92.0,0.0,40.0,1.0,585.0,,,,,0,1,0,1,0,0,0,0
4218,23,7,985.198,23,9.99,1199.0,6001.9,4,14.99,1199.0,2032.98,1.0,500.0,433.0,28.0,14.0,24.0,2.0,80.0,,,,,0,1,0,1,0,0,0,0
4227,23,7,97.338,3,79.99,79.99,159.98,1,79.99,79.99,79.99,5.0,300.0,436.0,1.0,0.0,26.0,1.0,9.0,,,,,0,1,0,1,0,0,0,0
4246,23,7,1074.846,42,3.0,34.99,434.6,9,5.99,34.99,114.91,5.0,7000.0,537.0,297.0,7.0,50.0,2.0,50.0,,,,,0,1,0,1,0,0,0,0
4251,23,7,3836.347,3,199.99,199.99,599.97,1,199.99,199.99,199.99,1.0,1400.0,571.0,45.0,6.0,42.0,1.0,95.0,,,,,0,1,0,1,0,0,0,0
4252,23,7,78.773,8,20.0,20.0,160.0,1,20.0,20.0,20.0,1.0,2500.0,436.0,136.0,38.0,44.0,2.0,5.0,,,,,0,1,0,1,0,0,0,0
4264,23,7,246.683,1,59.99,59.99,59.99,1,59.99,59.99,59.99,5.0,4000.0,548.0,352.0,14.0,57.0,2.0,18.0,,,,,0,1,0,1,0,0,0,0
4276,23,7,393.219,8,9.99,24.99,120.93,1,9.99,9.99,9.99,1.0,4000.0,541.0,58.0,9.0,51.0,2.0,12.0,,,,,0,1,0,0,1,0,0,0
4279,23,7,890.4960000000001,53,4.99,221.73,873.03,1,221.73,221.73,221.73,1.0,1200.0,70.0,219.0,4.0,48.0,2.0,330.0,,,,,0,1,0,1,0,0,0,0
4280,23,7,1025.6019999999999,18,12.99,27.99,349.22,1,19.99,19.99,19.99,1.0,300.0,568.0,1.0,1.0,49.0,1.0,22.0,,,,,0,1,0,0,1,0,0,0
4291,23,7,1485.58,38,18.99,199.99,4457.24,3,18.99,199.99,358.93,2.0,4100.0,555.0,199.0,11.0,42.0,2.0,15.0,,,,,0,1,0,1,0,0,0,0
4292,23,7,2200.624,19,26.24,59.99,343.67,1,59.99,59.99,59.99,4.0,800.0,554.0,4.0,4.0,44.0,2.0,45.0,,,,,0,1,0,1,0,0,0,0
4293,23,7,942.493,24,4.99,499.99,1315.76,6,11.99,499.99,606.94,1.0,900.0,500.0,81.0,20.0,61.0,2.0,11.0,,,,,0,1,0,0,1,0,0,0
4294,23,7,132.061,9,9.99,89.99,329.91,4,9.99,89.99,149.96,1.0,2600.0,493.0,204.0,1.0,27.0,2.0,56.0,,,,,0,1,0,1,0,0,0,0
4295,23,7,846.828,37,6.0,29.99,457.71,4,11.99,12.99,49.96,1.0,600.0,532.0,221.0,4.0,38.0,2.0,350.0,,,,,0,1,0,1,0,0,0,0
4320,23,7,551.086,12,14.99,29.99,294.88,4,14.99,29.99,94.96,5.0,7000.0,519.0,21.0,25.0,29.0,1.0,41.0,,,,,0,1,0,1,0,0,0,0
4321,23,7,1838.011,105,7.0,59.9,2046.57,7,14.99,34.99,179.93,1.0,500.0,428.0,298.0,20.0,54.0,2.0,14.0,,,,,0,1,0,0,0,0,1,0
4324,23,7,821.038,30,9.99,49.95,608.52,5,9.99,13.99,57.97,5.0,700.0,550.0,67.0,6.0,33.0,2.0,26.0,,,,,0,1,0,1,0,0,0,0
4332,23,7,562.048,8,19.99,24.99,164.92,8,19.99,24.99,164.92,5.0,2000.0,556.0,223.0,9.0,58.0,2.0,22.0,,,,,0,1,0,1,0,0,0,0
4341,23,7,1210.7160000000001,9,6.0,49.99,94.97,7,6.0,9.0,44.98,1.0,1800.0,557.0,286.0,8.0,46.0,2.0,134.0,,,,,0,1,0,0,1,0,0,0
4357,23,7,181.81599999999997,9,29.99,59.95,299.87,2,29.99,29.99,59.98,1.0,4000.0,592.0,172.0,1.0,32.0,2.0,71.0,,,,,0,1,0,1,0,0,0,0
4368,23,7,793.355,6,1199.99,1199.99,3599.97,1,1199.99,1199.99,1199.99,5.0,200.0,70.0,250.0,0.0,41.0,1.0,343.0,,,,,0,1,0,1,0,0,0,0
4370,23,7,1866.963,51,1.0,8.99,210.96,3,5.0,5.0,15.0,1.0,3500.0,491.0,45.0,17.0,26.0,2.0,19.0,,,,,0,1,0,1,0,0,0,0
4373,23,7,1029.378,7,149.99,799.0,4143.99,1,699.0,699.0,699.0,5.0,3200.0,483.0,149.0,12.0,30.0,1.0,9.0,,,,,0,1,0,1,0,0,0,0
4376,23,7,226.733,2,399.0,399.0,798.0,1,399.0,399.0,399.0,5.0,1700.0,548.0,110.0,16.0,57.0,1.0,15.0,,,,,0,1,0,1,0,0,0,0
4377,23,7,691.3430000000001,3,59.99,59.99,119.98,1,59.99,59.99,59.99,5.0,1400.0,467.0,152.0,31.0,43.0,1.0,103.0,,,,,0,1,0,1,0,0,0,0
4378,23,7,510.337,12,12.99,69.99,512.85,2,49.99,69.99,119.98,5.0,2900.0,499.0,135.0,8.0,40.0,2.0,8.0,,,,,0,1,0,1,0,0,0,0
4383,23,7,5588.249,103,8.99,229.0,1890.48,19,9.99,59.99,397.63,5.0,300.0,505.0,85.0,5.0,49.0,2.0,67.0,,,,,0,1,0,1,0,0,0,0
4386,23,7,2462.423,9,79.82,99.99,779.74,1,79.99,79.99,79.99,5.0,2500.0,552.0,341.0,13.0,48.0,2.0,16.0,,,,,0,1,0,1,0,0,0,0
4389,23,7,3270.3579999999997,31,18.99,699.99,5863.75,9,39.99,379.0,1437.93,1.0,300.0,399.0,12.0,2.0,27.0,1.0,185.0,,,,,0,1,0,1,0,0,0,0
4390,23,7,533.1709999999999,11,5.99,14.99,141.89,3,5.99,14.99,35.97,1.0,3200.0,578.0,153.0,31.0,35.0,2.0,5.0,,,,,0,1,0,1,0,0,0,0
4399,23,7,2254.117,51,5.99,34.99,468.62,5,7.99,12.99,54.95,5.0,2000.0,499.0,51.0,18.0,47.0,2.0,5.0,,,,,0,1,0,1,0,0,0,0
4412,23,7,2241.1679999999997,67,3.0,44.99,1321.7,7,7.99,39.95,135.81,5.0,4000.0,534.0,70.0,7.0,37.0,2.0,89.0,,,,,0,0,0,1,0,0,0,0
4419,23,7,367.07599999999996,5,999.0,1199.0,4396.0,2,999.0,1199.0,2198.0,5.0,500.0,433.0,28.0,14.0,24.0,2.0,80.0,,,,,0,1,0,1,0,0,0,0
4440,23,7,1603.425,22,69.99,349.99,1289.91,3,69.99,349.99,519.97,5.0,4000.0,503.0,303.0,17.0,53.0,2.0,82.0,,,,,0,1,0,1,0,0,0,0
4442,23,7,1328.2089999999998,30,24.95,79.95,1213.82,3,39.99,59.99,139.97,5.0,4000.0,70.0,173.0,1.0,44.0,2.0,376.0,,,,,0,1,0,1,0,0,0,0
4443,23,7,75.133,5,34.99,39.99,184.95,1,34.99,34.99,34.99,5.0,1100.0,439.0,273.0,19.0,47.0,2.0,17.0,,,,,0,1,0,1,0,0,0,0
4444,23,7,1706.576,9,159.99,159.99,639.96,1,159.99,159.99,159.99,1.0,2500.0,439.0,70.0,14.0,30.0,1.0,48.0,,,,,0,1,0,0,1,0,0,0
4445,23,7,2368.471,107,5.0,29.99,1328.61,8,5.99,19.99,90.93,5.0,2500.0,577.0,285.0,14.0,29.0,2.0,39.0,,,,,0,0,0,1,0,0,0,0
4447,23,7,5138.167,62,6.99,699.99,20161.4,2,399.99,479.99,879.98,1.0,200.0,447.0,37.0,0.0,44.0,2.0,15.0,,,,,0,1,0,1,0,0,0,0
4452,23,7,124.45700000000001,5,899.0,1499.0,5395.0,1,899.0,899.0,899.0,1.0,1000.0,459.0,34.0,17.0,39.0,1.0,11.0,,,,,0,1,0,0,1,0,0,0
4460,0,1,2205.368,145,1.0,14.99,586.88,10,1.0,7.99,43.98,5.0,600.0,499.0,58.0,9.0,36.0,2.0,22.0,,,,,0,1,0,1,0,0,0,0
4464,0,1,135.56,1,699.0,699.0,699.0,1,699.0,699.0,699.0,5.0,600.0,468.0,48.0,21.0,30.0,2.0,173.0,,,,,0,1,0,1,0,0,0,0
4470,0,1,1514.996,18,9.99,64.99,391.33,4,9.99,17.99,52.96,3.0,100.0,569.0,67.0,1.0,34.0,1.0,240.0,,,,,0,1,0,1,0,0,0,0
4473,0,1,2931.865,53,0.0,199.99,4734.43,1,79.99,79.99,79.99,1.0,300.0,586.0,6.0,2.0,35.0,2.0,142.0,,,,,0,1,0,1,0,0,0,0
4477,0,1,3215.617,37,5.99,49.99,497.67,5,6.99,19.99,53.96,2.0,300.0,569.0,1.0,1.0,39.0,2.0,54.0,,,,,0,1,0,1,0,0,0,0
4489,0,1,2536.9570000000003,55,59.99,500.0,4094.46,3,69.99,69.99,209.97,3.0,800.0,441.0,13.0,17.0,53.0,1.0,26.0,,,,,0,1,0,1,0,0,0,0
4490,0,1,6815.384,26,4.95,49.99,556.67,2,29.99,39.99,69.98,1.0,600.0,541.0,23.0,10.0,21.0,2.0,7.0,,,,,0,1,0,1,0,0,0,0
4491,0,1,3222.216,101,7.0,19.99,1259.76,15,7.0,19.99,190.89,5.0,900.0,528.0,92.0,13.0,27.0,2.0,73.0,,,,,0,1,0,1,0,0,0,0
4496,0,1,1001.377,11,599.0,799.99,5398.93,2,599.99,799.99,1399.98,4.0,600.0,70.0,17.0,1.0,33.0,2.0,297.0,,,,,0,1,0,1,0,0,0,0
