,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,cInterval,bInterval,new_user,onlineStatus_ n,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not determinable,availability_ mainly not orderable,availability_ mainly orderable,availability_ mixed,order_ y
2170,2171,9,5,1393.453,27,15.0,44.99,454.87,5,15.0,29.99,99.97,5.0,3400.0,577.0,155.0,212.0,42.0,2.0,12.0,0.05584276429504376,0.0485408234885109,44.99,29.99,0,1,0,0,1,0,0,0,0,0,1
2171,2172,9,5,675.6260000000001,2,1299.0,1299.0,2598.0,1,1299.0,1299.0,1299.0,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.0007698229407236335,0.0007698229407236335,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
2172,2173,9,5,742.605,15,15.99,39.99,359.85,1,15.99,15.99,15.99,1.0,600.0,70.0,156.0,2.0,40.0,1.0,287.0,0.04168403501458941,0.06253908692933083,24.0,0.0,0,0,1,0,0,1,0,0,0,0,0
2173,2174,9,5,332.324,19,49.99,119.99,1319.81,4,49.99,119.99,289.96,1.0,600.0,465.0,53.0,6.0,37.0,1.0,10.0,0.014119640419823975,0.013335111348179758,70.0,70.0,0,0,0,0,0,1,0,0,0,0,0
2174,2175,9,5,788.9989999999999,17,6.99,19.99,200.86,4,9.99,19.99,64.96,1.0,600.0,582.0,47.0,5.0,50.0,2.0,21.0,0.09153559766584225,0.0628966779118303,12.999999999999998,9.999999999999998,0,0,1,0,1,0,0,0,0,0,1
2175,2176,9,5,1425.2060000000001,14,12.99,99.99,425.86,10,12.99,99.99,325.9,1.0,300.0,454.0,5.0,9.0,71.0,2.0,13.0,0.029608599079966942,0.02774154612883759,87.0,87.0,0,0,1,0,1,0,0,0,0,0,1
2176,2177,9,5,6008.701,19,17.99,139.99,937.83,8,17.99,139.99,302.93,1.0,300.0,452.0,10.0,12.0,19.0,1.0,87.0,0.0297883114921178,0.03553547182620502,122.00000000000001,122.00000000000001,0,0,1,0,0,1,0,0,0,0,0
2177,2178,9,5,37.777,1,6.99,6.99,6.99,1,6.99,6.99,6.99,1.0,300.0,537.0,5.0,0.0,53.0,1.0,32.0,0.14306151645207438,0.14306151645207438,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2178,2179,9,5,237.828,3,279.99,333.0,892.98,1,279.99,279.99,279.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.003359537727608681,0.003571556127004536,53.00999999999999,0.0,0,0,1,0,1,0,0,0,0,0,0
2179,2180,9,5,810.341,18,9.99,1299.99,3097.82,2,9.99,24.99,34.98,1.0,500.0,419.0,79.0,21.0,27.0,1.0,65.0,0.0066187803163776995,0.05002501250625313,1290.0,14.999999999999998,0,0,0,0,0,1,0,0,0,0,0
2180,2181,9,5,182.472,4,19.95,59.95,159.8,2,19.95,59.95,79.9,5.0,3100.0,498.0,218.0,28.0,46.0,2.0,46.0,0.024222850222042795,0.024222850222042795,40.0,40.0,0,0,1,0,1,0,0,0,0,0,1
2181,2182,9,5,46.887,2,9.99,9.99,19.98,1,9.99,9.99,9.99,1.0,5000.0,565.0,222.0,34.0,56.0,2.0,17.0,0.10010010010010009,0.10010010010010009,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2182,2183,9,5,2885.255,52,14.99,359.98,5109.5,3,14.99,19.99,49.97,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.011241938577003972,0.059494834766617995,344.99,4.999999999999998,0,0,1,0,1,0,0,0,0,0,1
2183,2184,9,5,5318.687,11,3.0,39.99,204.92,6,3.0,39.99,109.95,1.0,4000.0,70.0,56.0,1.0,46.0,2.0,343.0,0.06877121370100052,0.07307476110174256,36.99,36.99,0,0,0,0,0,1,0,0,0,0,0
2184,2185,9,5,56.144,2,19.99,19.99,39.98,2,19.99,19.99,39.98,1.0,900.0,485.0,79.0,0.0,65.0,2.0,31.0,0.05002501250625314,0.05002501250625314,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
2185,2186,9,5,42.963,3,39.99,39.99,79.98,1,39.99,39.99,39.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.037509377344336084,0.02500625156289072,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2186,2187,9,5,683.564,5,19.99,22.99,102.95,1,19.99,19.99,19.99,4.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.048634753004932946,0.05002501250625313,3.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2187,2188,9,5,936.035,2,229.99,229.99,459.98,1,229.99,229.99,229.99,5.0,2500.0,559.0,50.0,12.0,60.0,2.0,149.0,0.004348015131092656,0.004348015131092656,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
2188,2189,9,5,30.916,3,29.99,29.99,89.97,1,29.99,29.99,29.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.03334444814938313,0.03334444814938313,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2189,2190,9,5,751.578,23,9.99,17.99,284.77,5,11.99,14.99,62.95,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.08146958866379649,0.08076693471924709,7.999999999999998,3.0,0,0,1,0,1,0,0,0,0,0,1
2190,2191,9,5,17120.063000000002,27,9.95,74.99,923.64,1,47.95,47.95,47.95,1.0,900.0,571.0,24.0,7.0,46.0,1.0,25.0,0.02923216837728985,0.02085505735140772,65.03999999999999,0.0,0,0,1,0,1,0,0,0,0,0,0
2191,2192,9,5,348.60900000000004,9,4.99,49.99,127.93,3,4.99,49.99,59.97,1.0,1100.0,528.0,25.0,12.0,46.0,2.0,37.0,0.06537820187907234,0.046533271288971605,45.0,45.0,0,0,1,0,1,0,0,0,0,0,1
2192,2193,9,5,8241.023000000001,43,11.9,49.99,1210.84,3,29.99,29.99,89.97,1.0,900.0,525.0,18.0,9.0,29.0,2.0,62.0,0.035310652433995796,0.03334444814938313,38.09,0.0,0,0,1,0,1,0,0,0,0,0,0
2193,2194,9,5,1696.8129999999999,10,3.99,29.99,153.91,4,3.99,29.99,41.97,5.0,1400.0,540.0,105.0,5.0,41.0,2.0,10.0,0.08669292667174797,0.15516292106712046,29.99,29.99,0,0,1,0,1,0,0,0,0,0,1
2194,2195,9,5,202.071,2,89.99,89.99,179.98,1,89.99,89.99,89.99,4.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.011112345816201801,0.011112345816201801,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2195,2196,9,5,1199.547,11,119.99,249.99,1669.8,1,119.99,119.99,119.99,2.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.006587615283267457,0.008334027835652971,130.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2196,2197,9,5,1314.69,57,5.0,29.99,731.75,2,14.99,19.99,34.98,4.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.07767094303238074,0.05836738097223381,24.99,4.999999999999998,0,0,1,0,1,0,0,0,0,0,0
2197,2198,9,5,643.466,26,9.99,169.99,959.74,7,9.99,169.99,364.93,5.0,600.0,416.0,43.0,12.0,37.0,1.0,25.0,0.03506540228820725,0.024300914755862595,160.0,160.0,0,0,1,0,1,0,0,0,0,0,1
2198,2199,9,5,675.041,15,5.99,38.97,197.81,5,5.99,38.97,95.91,5.0,800.0,400.0,0.0,1.0,36.0,2.0,21.0,0.08283528938159974,0.05726949030153632,32.98,32.98,0,0,1,0,1,0,0,0,0,0,1
2199,2200,9,5,609.6080000000001,4,22.99,119.99,285.96,2,22.99,119.99,142.98,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.014569388856988594,0.014569388856988594,97.0,97.0,0,0,1,0,1,0,0,0,0,0,1
2200,2201,9,5,2531.7870000000003,69,6.99,39.99,860.37,10,7.99,39.99,160.9,5.0,800.0,487.0,214.0,17.0,39.0,2.0,36.0,0.08060902915849288,0.06276430460237269,33.0,32.0,0,0,1,0,1,0,0,0,0,0,1
2201,2202,9,5,179.94400000000002,4,14.99,19.99,72.96,4,14.99,19.99,72.96,1.0,3000.0,511.0,157.0,19.0,51.0,1.0,31.0,0.05477451159393829,0.05477451159393829,4.999999999999998,4.999999999999998,0,0,1,0,1,0,0,0,0,0,0
2202,2203,9,5,1322.856,17,10.92,10.92,185.64,6,10.92,10.92,65.52,1.0,4000.0,538.0,82.0,33.0,30.0,2.0,41.0,0.09157509157509161,0.0915750915750916,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
2203,2204,9,5,9.486,2,5.0,5.0,10.0,1,5.0,5.0,5.0,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.2,0.2,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2204,2205,9,5,14.229000000000001,2,49.99,49.99,99.98,1,49.99,49.99,49.99,1.0,2500.0,525.0,145.0,27.0,56.0,2.0,12.0,0.020004000800160033,0.020004000800160033,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2205,2206,9,5,0.0,1,39.99,39.99,39.99,1,39.99,39.99,39.99,1.0,300.0,389.0,355.0,9.0,50.0,2.0,200.0,0.02500625156289072,0.02500625156289072,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2206,2207,9,5,1173.046,24,9.99,69.95,628.93,4,9.99,69.95,106.92,2.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.03806352585844082,0.033237812053647633,59.96,59.96,0,0,1,0,1,0,0,0,0,0,0
2207,2208,9,5,1335.4579999999999,13,29.99,399.99,1629.94,1,299.99,299.99,299.99,5.0,6000.0,532.0,223.0,13.0,67.0,2.0,42.0,0.007179744913919986,0.0033334444481482716,370.0,0.0,0,0,1,0,1,0,0,0,0,0,1
2208,2209,9,5,9667.496,21,9.99,29.99,403.79,2,14.99,19.99,34.98,1.0,1500.0,500.0,170.0,18.0,43.0,1.0,18.0,0.05302349171219771,0.06003602161296778,20.0,4.999999999999998,0,0,1,0,1,0,0,0,0,0,0
2209,2210,9,5,11.095,1,6.99,6.99,6.99,1,6.99,6.99,6.99,1.0,300.0,537.0,5.0,0.0,53.0,1.0,32.0,0.14306151645207438,0.14306151645207438,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2210,2211,9,5,1432.172,13,1.0,29.99,244.92,3,1.0,29.99,60.98,1.0,600.0,80.0,49.0,0.0,21.0,3.0,52.0,0.05139684737684932,0.05011275369581558,28.99,28.99,0,0,1,0,1,0,0,0,0,0,0
2211,2212,9,5,1243.825,21,3.99,39.99,415.8,20,3.99,39.99,375.81,5.0,10500.0,569.0,318.0,105.0,61.0,2.0,11.0,0.04592918606614374,0.049099971166124294,36.0,36.0,0,0,1,0,1,0,0,0,0,0,1
2212,2213,9,5,3356.9590000000003,54,5.0,65.99,954.6,3,12.99,49.99,79.97,1.0,600.0,472.0,11.0,15.0,30.0,2.0,11.0,0.05536041398679752,0.035402728733399294,60.989999999999995,37.0,0,0,1,0,1,0,0,0,0,0,1
2213,2214,9,5,4490.518,19,12.99,159.99,1180.6,5,15.99,159.99,385.86,5.0,1700.0,506.0,79.0,9.0,39.0,1.0,113.0,0.015505791846157356,0.012544046709468471,147.0,144.0,0,0,1,0,1,0,0,0,0,0,1
2214,2215,9,5,838.674,31,19.99,69.95,1029.5,4,19.99,39.99,129.96,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.030949947457065943,0.032268473701193935,49.96000000000001,20.000000000000004,0,0,0,0,0,1,0,0,0,0,0
2215,2216,9,5,2232.263,18,5.99,29.99,293.87,2,29.0,29.0,58.0,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.06264094211976948,0.034482758620689655,24.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2216,2217,9,5,215.328,5,19.95,89.99,209.88,5,19.95,89.99,209.88,5.0,1000.0,554.0,119.0,15.0,43.0,2.0,17.0,0.02420877648843627,0.02420877648843627,70.03999999999999,70.03999999999999,0,0,1,0,1,0,0,0,0,0,1
2217,2218,9,5,2728.078,24,13.0,699.0,1768.89,2,24.99,699.0,723.99,1.0,2700.0,472.0,40.0,12.0,34.0,2.0,25.0,0.012904471940682722,0.0025778613269243737,686.0,674.01,0,0,1,0,1,0,0,0,0,0,1
2218,2219,9,5,15.392000000000001,8,6.99,21.99,109.92,8,6.99,21.99,109.92,1.0,4000.0,496.0,219.0,5.0,47.0,1.0,56.0,0.0755287009063444,0.0755287009063444,14.999999999999998,14.999999999999998,0,0,1,0,1,0,0,0,0,0,0
2219,2220,9,5,77.467,2,19.95,19.95,39.9,1,19.95,19.95,19.95,2.0,300.0,557.0,3.0,1.0,19.0,2.0,112.0,0.050125313283208024,0.050125313283208024,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2220,2221,9,5,124.711,4,6.99,12.99,36.96,4,6.99,12.99,36.96,5.0,10500.0,551.0,222.0,49.0,44.0,1.0,17.0,0.10369306851718911,0.10369306851718911,6.0,6.0,0,0,1,0,1,0,0,0,0,0,1
2221,2222,9,5,968.9760000000001,26,2.95,14.99,221.33,8,2.95,14.99,74.76,1.0,4000.0,553.0,359.0,8.0,50.0,2.0,57.0,0.11962104054355802,0.11064797271693823,12.04,12.04,0,0,1,0,1,0,0,0,0,0,1
2222,2223,9,5,61.528,3,4.99,4.99,9.98,1,4.99,4.99,4.99,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.3006012024048096,0.20040080160320636,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2223,2224,9,5,528.297,20,24.97,44.99,668.72,5,24.97,44.99,153.93,5.0,5000.0,547.0,221.0,29.0,48.0,2.0,11.0,0.03019938873526415,0.03274132173077902,20.020000000000003,20.020000000000003,0,0,1,0,1,0,0,0,0,0,1
2224,2225,9,5,484.62800000000004,5,64.99,64.99,324.95,1,64.99,64.99,64.99,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.015386982612709647,0.015386982612709647,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
2225,2226,9,5,8.982000000000001,1,6.99,6.99,6.99,1,6.99,6.99,6.99,1.0,300.0,537.0,5.0,0.0,53.0,1.0,32.0,0.14306151645207438,0.14306151645207438,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2226,2227,9,5,695.4739999999999,6,6.99,49.99,156.96,1,49.99,49.99,49.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.03397893306150187,0.020004000800160033,43.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2227,2228,9,5,1106.239,16,19.99,99.99,414.86,4,19.99,24.99,94.96,1.0,600.0,497.0,38.0,3.0,37.0,1.0,24.0,0.03748292769777515,0.04180851699217583,80.0,5.0,0,0,1,0,1,0,0,0,0,0,1
2228,2229,9,5,0.0,3,99.99,169.0,398.98,3,99.99,169.0,398.98,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.007905659134330324,0.007905659134330324,69.01,69.01,0,0,0,0,0,1,0,0,0,0,0
2229,2230,9,5,86.443,6,13.99,14.99,87.94,2,13.99,14.99,28.98,1.0,2400.0,537.0,62.0,29.0,25.0,2.0,46.0,0.0676132521974307,0.06822833750284285,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0
2230,2231,9,5,388.35400000000004,9,70.99,70.99,496.93,2,70.99,70.99,141.98,4.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.01839530008369033,0.01408649105507818,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2231,2232,9,5,223.21900000000002,2,189.99,189.99,379.98,1,189.99,189.99,189.99,4.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.005263434917627243,0.005263434917627243,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2232,2233,9,5,1612.0710000000001,21,18.99,249.99,1113.9,4,18.99,249.99,537.96,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.021811025219631953,0.007580160194052101,231.0,231.0,0,0,1,0,1,0,0,0,0,0,1
2233,2234,9,5,1007.91,14,599.0,1399.99,12586.88,3,699.99,1099.99,2499.97,1.0,600.0,436.0,38.0,16.0,71.0,2.0,17.0,0.001094257518916977,0.001282067718816908,800.99,400.0,0,0,1,0,1,0,0,0,0,0,0
2234,2235,9,5,304.58099999999996,2,19.99,19.99,39.98,1,19.99,19.99,19.99,1.0,1000.0,603.0,324.0,11.0,67.0,2.0,69.0,0.05002501250625313,0.05002501250625313,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
2235,2236,9,5,227.093,7,5.99,79.99,215.93,7,5.99,79.99,215.93,5.0,3000.0,557.0,221.0,5.0,51.0,2.0,38.0,0.03550555971978786,0.03550555971978786,74.0,74.0,0,0,1,0,1,0,0,0,0,0,1
2236,2237,9,5,14757.972,48,9.99,44.99,1319.52,15,24.99,44.99,509.85,1.0,1000.0,447.0,43.0,9.0,25.0,2.0,60.0,0.035742982860654214,0.029598223486732713,35.0,20.000000000000004,0,0,1,0,1,0,0,0,0,0,0
2237,2238,9,5,1743.388,22,14.99,59.99,659.86,4,14.99,59.99,164.96,1.0,3400.0,512.0,221.0,83.0,43.0,1.0,34.0,0.03125577906331639,0.018716952880071122,45.0,45.0,0,0,0,0,0,1,0,0,0,0,0
2238,2239,9,5,8507.66,134,5.0,49.99,2152.67,6,7.99,17.99,64.94,5.0,3000.0,538.0,219.0,9.0,60.0,1.0,30.0,0.06152153540249203,0.09063666838688408,49.99,17.99,0,0,1,0,1,0,0,0,0,0,0
2239,2240,9,5,1052.9389999999999,25,10.99,91.5,373.26,7,10.99,14.99,80.93,5.0,900.0,482.0,181.0,3.0,51.0,1.0,63.0,0.07580508171867185,0.08451581335349848,80.51,4.0,0,0,1,0,1,0,0,0,0,0,1
2240,2241,9,5,1371.665,42,7.99,24.99,815.58,6,14.99,22.99,123.94,1.0,600.0,70.0,31.0,0.0,66.0,2.0,715.0,0.05244908391520768,0.04816841573291007,17.0,7.999999999999998,0,0,1,0,1,0,0,0,0,0,1
2241,2242,9,5,12880.498,55,14.0,69.95,1374.61,8,14.0,34.99,200.95,1.0,600.0,435.0,15.0,4.0,40.0,1.0,71.0,0.03957137947911568,0.0387163154796315,55.95,20.990000000000002,0,0,1,0,1,0,0,0,0,0,1
2242,2243,9,5,409.57,3,15.0,29.99,64.98,3,15.0,29.99,64.98,1.0,2300.0,548.0,71.0,1.0,52.0,2.0,165.0,0.044458715143132356,0.044458715143132356,14.989999999999998,14.989999999999998,0,0,1,0,1,0,0,0,0,0,1
2243,2244,9,5,1082.688,31,2.99,54.99,330.76,2,2.99,16.99,19.98,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.12148559527941688,0.130605137135394,52.0,13.999999999999998,0,0,0,0,0,1,0,0,0,0,0
2244,2245,9,5,0.0,1,39.99,39.99,39.99,1,39.99,39.99,39.99,1.0,300.0,494.0,357.0,0.0,59.0,1.0,25.0,0.02500625156289072,0.02500625156289072,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2245,2246,9,5,497.961,8,29.99,99.99,459.92,4,29.99,99.99,229.96,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.016396130513198885,0.016396130513198885,70.0,70.0,0,0,1,0,1,0,0,0,0,0,1
2246,2247,9,5,4316.862,27,14.99,299.99,1085.75,3,34.99,299.99,379.97,2.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.026820679896008164,0.00893380053801332,285.0,265.0,0,0,1,0,1,0,0,0,0,0,0
2247,2248,9,5,189.489,2,799.99,799.99,1599.98,1,799.99,799.99,799.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.001250015625195315,0.001250015625195315,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2248,2249,9,5,905.6160000000001,12,9.99,29.99,143.9,3,9.99,14.99,36.97,1.0,4000.0,569.0,226.0,1.0,53.0,2.0,141.0,0.0874789714011055,0.08197841235141413,20.0,5.0,0,0,1,0,1,0,0,0,0,0,1
2249,2250,9,5,252.485,6,99.99,119.99,519.95,1,99.99,99.99,99.99,1.0,1000.0,562.0,44.0,10.0,35.0,1.0,338.0,0.011539571112606981,0.010001000100010001,20.0,0.0,0,0,1,0,1,0,0,0,0,0,1
2250,2251,9,5,150.861,4,19.95,19.95,59.85,1,19.95,19.95,19.95,1.0,5000.0,488.0,328.0,17.0,55.0,1.0,13.0,0.06683375104427736,0.05012531328320802,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
2251,2252,9,5,2183.67,19,19.99,39.95,622.3,2,39.95,39.95,79.9,4.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.030313920965045232,0.025031289111389243,19.960000000000004,0.0,0,0,1,0,1,0,0,0,0,0,0
2252,2253,9,5,7028.07,130,4.99,79.99,4606.94,20,4.99,64.95,327.77,1.0,200.0,473.0,300.0,12.0,51.0,2.0,66.0,0.03108076582295553,0.07283345380001348,75.0,59.96,0,0,1,0,1,0,0,0,0,0,1
2253,2254,9,5,8093.963000000001,15,29.99,319.99,899.81,1,34.99,34.99,34.99,1.0,300.0,511.0,9.0,10.0,51.0,1.0,53.0,0.016343052810898036,0.028579594169762787,290.0,0.0,0,0,1,0,1,0,0,0,0,0,1
2254,2255,9,5,94.15299999999999,3,49.99,249.99,448.98,3,49.99,249.99,448.98,5.0,2500.0,500.0,72.0,56.0,63.0,2.0,16.0,0.0064737888620004,0.0064737888620004,200.0,200.0,0,0,1,0,1,0,0,0,0,0,1
2255,2256,9,5,2995.8740000000003,63,9.0,299.0,2737.33,8,16.0,29.99,171.94,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.03568081164273587,0.04989285305327902,290.0,13.989999999999998,0,0,1,0,0,1,0,0,0,0,0
2256,2257,9,5,196.519,8,299.99,299.99,599.98,1,299.99,299.99,299.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.013333777792593086,0.0033334444481482716,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0
2257,2258,9,5,893.954,15,16.99,579.99,1011.89,2,16.99,79.99,96.98,1.0,900.0,480.0,50.0,18.0,39.0,1.0,50.0,0.013583296689128986,0.019073959277096944,563.0,63.0,0,0,1,0,1,0,0,0,0,0,1
2258,2259,9,5,2801.8190000000004,10,19.99,59.99,259.93,1,39.99,39.99,39.99,3.0,30000.0,533.0,123.0,186.0,56.0,2.0,10.0,0.03847189627976763,0.025006251562890724,40.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2259,2260,9,5,1565.192,5,24.99,29.99,114.96,1,29.99,29.99,29.99,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.04208101703173794,0.03334444814938312,5.0,0.0,0,0,1,0,1,0,0,0,0,0,1
2260,2261,9,5,946.4730000000001,9,12.99,17.0,42.98,7,12.99,17.0,29.99,5.0,18000.0,517.0,87.0,130.0,47.0,1.0,11.0,0.16490692166367837,0.1703126808538783,4.01,4.01,0,0,1,0,1,0,0,0,0,0,1
2261,2262,9,5,2131.364,60,12.99,54.99,992.75,4,39.99,49.99,169.96,5.0,2500.0,532.0,312.0,13.0,46.0,2.0,134.0,0.06016172888293826,0.023272741677519023,42.0,10.0,0,0,1,0,1,0,0,0,0,0,1
2262,2263,9,5,240.709,7,19.99,32.0,83.99,1,32.0,32.0,32.0,1.0,600.0,490.0,16.0,10.0,56.0,1.0,17.0,0.08334325514942255,0.03125,12.010000000000002,0.0,0,0,1,0,1,0,0,0,0,0,0
2263,2264,9,5,224.247,15,39.99,69.99,341.94,2,45.99,69.99,115.98,1.0,1100.0,514.0,30.0,10.0,31.0,2.0,141.0,0.04805598522278454,0.016323138791197376,29.999999999999993,23.999999999999993,0,0,1,0,0,1,0,0,0,0,0
2264,2265,9,5,239.763,4,19.99,49.95,114.92,1,19.99,19.99,19.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.03480682213713888,0.05002501250625313,29.960000000000004,0.0,0,0,0,0,0,1,0,0,0,0,0
2265,2266,9,5,291.699,12,3.99,39.99,267.88,4,3.99,39.99,83.96,5.0,2500.0,515.0,31.0,11.0,58.0,1.0,22.0,0.04665694154889234,0.05181966755690199,36.0,36.0,0,0,1,0,1,0,0,0,0,0,1
2266,2267,9,5,7.194,1,6.99,6.99,6.99,1,6.99,6.99,6.99,1.0,300.0,537.0,5.0,0.0,53.0,1.0,32.0,0.14306151645207438,0.14306151645207438,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2267,2268,9,5,4234.807,32,19.99,49.99,999.64,2,29.99,29.99,59.98,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.03194404747894215,0.03334444814938313,30.000000000000004,0.0,0,0,1,0,0,1,0,0,0,0,0
2268,2269,9,5,353.603,11,9.99,599.99,1959.92,4,9.99,599.99,979.96,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.007143189384223851,0.004651379133913205,590.0,590.0,0,0,1,0,1,0,0,0,0,0,0
2269,2270,9,5,14751.806999999999,23,5.99,29.99,100.91,4,5.99,5.99,23.96,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.23419935048713464,0.16694490818030047,24.0,0.0,0,0,1,1,0,0,0,0,0,0,0
2270,2271,9,5,16278.413,14,0.0,5.0,43.0,3,0.0,5.0,5.0,1.0,800.0,580.0,25.0,39.0,51.0,1.0,10.0,0.29475982532751094,0.43636363636363634,5.0,5.0,0,0,1,0,1,0,0,0,0,0,1
2271,2272,9,5,214.06799999999998,29,3.0,5.0,129.0,2,5.0,5.0,10.0,1.0,1200.0,497.0,167.0,21.0,60.0,2.0,35.0,0.23497267759562843,0.2,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2272,2273,9,5,558.814,53,6.99,69.99,1377.37,1,29.99,29.99,29.99,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.03765743322666268,0.03334444814938312,62.99999999999999,0.0,0,0,1,0,1,0,0,0,0,0,1
2273,2274,9,5,1132.6689999999999,20,15.99,59.99,649.8,1,35.99,35.99,35.99,2.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.028627721738544706,0.027785495971103084,44.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2274,2275,9,5,5914.8859999999995,8,7.0,85.99,176.74,3,7.0,85.99,109.74,5.0,5000.0,535.0,23.0,83.0,37.0,2.0,10.0,0.050864699898270596,0.029597839357726884,78.99,78.99,0,0,1,0,1,0,0,0,0,0,1
2275,2276,9,5,419.667,11,19.99,19.99,219.89,2,19.99,19.99,39.98,5.0,15000.0,524.0,220.0,214.0,46.0,2.0,10.0,0.05002501250625314,0.05002501250625313,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
2276,2277,9,5,407.167,14,3.99,17.99,187.89,9,3.99,17.99,112.94,1.0,4000.0,80.0,216.0,3.0,47.0,2.0,39.0,0.07326314026751514,0.07574282066264146,13.999999999999998,13.999999999999998,0,0,1,0,1,0,0,0,0,0,1
2277,2278,9,5,119.463,3,99.95,99.95,299.85,1,99.95,99.95,99.95,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.010005002501250625,0.010005002501250625,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
2278,2279,9,5,449.791,7,9.99,14.99,99.93,0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.07004903432402682,0.0,5.0,0.0,0,0,1,0,1,0,0,0,0,0,0
