sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,cInterval,bInterval,new_user,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not determinable,availability_ mainly orderable,availability_ mixed,order_ y
2983.0,10.0,5.0,2207.9570000000003,45.0,9.99,89.95,1170.31,6.0,9.99,69.95,197.9,1.0,2400.0,70.0,84.0,2.0,46.0,1.0,307.0,0.044825923,0.046685882,29.000002,29.000002,0,1,0,1,0,0,0,0,0
2984.0,10.0,5.0,97.51799999999999,6.0,12.99,49.99,187.94,6.0,12.99,49.99,187.94,5.0,2500.0,596.0,392.0,16.0,65.0,2.0,32.0,0.024492044,0.009678356,100.0,100.0,0,1,0,1,0,0,0,0,1
2986.0,10.0,5.0,2151.237,54.0,4.99,26.99,306.81,3.0,4.99,26.99,41.97,5.0,3000.0,602.0,93.0,18.0,58.0,1.0,11.0,0.06861064,0.03308793,34.07,29.070002,0,1,0,1,0,0,0,0,1
2988.0,10.0,5.0,294.879,7.0,10.99,10.99,76.93,3.0,10.99,10.99,32.97,5.0,900.0,482.0,181.0,3.0,51.0,1.0,63.0,0.026832538,0.012501563,30.0,0.0,0,1,0,1,0,0,0,0,1
2989.0,10.0,5.0,67.93,2.0,209.99,209.99,419.98,1.0,209.99,209.99,209.99,5.0,300.0,349.0,66.0,0.0,33.0,2.0,64.0,0.0037431305,0.004376311,760.0,760.0,0,1,0,1,0,0,0,0,1
2991.0,10.0,5.0,3236.224,17.0,7.99,34.99,185.9,2.0,15.99,34.99,50.98,5.0,1500.0,550.0,53.0,14.0,37.0,2.0,17.0,0.038986865,0.045475215,36.0,6.0,0,1,0,1,0,0,0,0,1
2992.0,10.0,5.0,858.198,24.0,29.0,49.99,858.81,3.0,39.99,49.99,129.97,1.0,300.0,514.0,1.0,0.0,48.0,2.0,53.0,0.24201988,0.050025012,27.039999,0.0,0,1,0,1,0,0,0,0,0
2993.0,10.0,5.0,69.971,2.0,549.99,549.99,1099.98,1.0,549.99,549.99,549.99,2.0,300.0,447.0,208.0,15.0,42.0,2.0,221.0,0.054729372,0.18181819,96.99,4.0,0,1,0,1,0,0,0,0,0
3001.0,10.0,5.0,416.45,5.0,149.99,149.99,749.95,1.0,149.99,149.99,149.99,5.0,3900.0,543.0,134.0,30.0,56.0,1.0,11.0,0.062539086,0.050025012,12.0,0.0,0,1,0,1,0,0,0,0,1
3007.0,10.0,5.0,539.61,11.0,39.99,99.95,709.53,1.0,59.95,59.95,59.95,1.0,300.0,507.0,10.0,0.0,25.0,2.0,343.0,0.05977613,0.11107917,899.0,20.0,0,1,0,1,0,0,0,0,0
3011.0,10.0,5.0,290.928,3.0,54.99,54.99,164.97,1.0,54.99,54.99,54.99,5.0,300.0,433.0,2.0,1.0,26.0,1.0,85.0,0.005555864,0.005555864,0.0,0.0,0,1,0,1,0,0,0,0,1
3012.0,10.0,5.0,2989.815,50.0,9.99,69.99,1374.54,12.0,9.99,59.99,297.89,5.0,2500.0,488.0,91.0,12.0,48.0,2.0,14.0,0.02500625,0.02500625,0.0,0.0,0,1,0,1,0,0,0,0,1
3017.0,10.0,5.0,49.224,2.0,99.99,99.99,199.98,1.0,99.99,99.99,99.99,1.0,200.0,70.0,16.0,2.0,36.0,2.0,493.0,0.019080877,0.014449261,49.0,5.0,0,1,0,0,1,0,0,0,0
3019.0,10.0,5.0,17.541,2.0,229.99,229.99,459.98,1.0,229.99,229.99,229.99,2.0,600.0,391.0,24.0,6.0,36.0,2.0,383.0,0.091803886,0.10771082,25.0,2.0,0,1,0,1,0,0,0,0,0
3021.0,10.0,5.0,805.618,4.0,9.99,199.99,419.96,2.0,9.99,199.99,209.98,5.0,2500.0,516.0,268.0,10.0,73.0,2.0,16.0,0.0039039156,0.0066317394,880.0,200.0,0,1,0,1,0,0,0,0,1
3023.0,10.0,5.0,1292.345,3.0,49.99,78.99,178.97,1.0,49.99,49.99,49.99,5.0,2500.0,549.0,148.0,9.0,47.0,2.0,57.0,0.050617836,0.048216008,17.99,15.0,0,1,0,1,0,0,0,0,1
3024.0,10.0,5.0,47.382,1.0,399.99,399.99,399.99,1.0,399.99,399.99,399.99,1.0,9000.0,581.0,276.0,3.0,52.0,1.0,243.0,0.0033334445,0.0033334445,0.0,0.0,0,1,0,0,1,0,0,0,0
3028.0,10.0,5.0,593.099,5.0,64.99,64.99,129.98,1.0,64.99,64.99,64.99,5.0,4000.0,516.0,99.0,28.0,42.0,2.0,28.0,0.10959688,0.06671114,0.0,0.0,0,1,0,1,0,0,0,0,1
3033.0,10.0,5.0,228.892,4.0,18.99,19.99,78.96,4.0,18.99,19.99,78.96,5.0,5000.0,548.0,66.0,20.0,59.0,2.0,10.0,0.09473734,0.065699704,26.0,19.0,0,1,0,1,0,0,0,0,1
3036.0,10.0,5.0,6774.406999999999,22.0,3.99,999.0,4597.9,7.0,3.99,999.0,1420.95,5.0,1700.0,491.0,37.0,29.0,50.0,2.0,15.0,0.011112346,0.011112346,0.0,0.0,0,1,0,1,0,0,0,0,1
3039.0,10.0,5.0,463.827,8.0,29.99,29.99,209.93,2.0,29.99,29.99,59.98,5.0,9000.0,512.0,195.0,14.0,46.0,2.0,11.0,0.03718525,0.055788543,64.99,44.99,0,1,0,1,0,0,0,0,1
3044.0,10.0,5.0,1426.537,66.0,4.0,17.99,628.8,11.0,4.99,17.99,113.78,5.0,2700.0,496.0,37.0,10.0,55.0,2.0,10.0,0.018185124,0.018185124,0.0,0.0,0,1,0,1,0,0,0,0,1
3055.0,10.0,5.0,3537.57,7.0,13.49,129.99,295.45,1.0,15.99,15.99,15.99,2.0,3000.0,514.0,243.0,35.0,49.0,2.0,32.0,0.06839428,0.072013095,54.99,14.32,0,1,0,1,0,0,0,0,0
3058.0,10.0,5.0,162.207,10.0,12.99,44.99,285.9,10.0,12.99,44.99,285.9,5.0,2500.0,544.0,433.0,14.0,62.0,2.0,12.0,0.07362364,0.0769823,12.0,0.0,0,1,0,1,0,0,0,0,1
3060.0,10.0,5.0,3396.465,8.0,29.99,399.99,1629.88,2.0,29.99,399.99,429.98,5.0,5000.0,466.0,12.0,25.0,39.0,1.0,11.0,0.0014306152,0.0013351135,150.0,0.0,0,1,0,1,0,0,0,0,1
3069.0,10.0,5.0,287.943,12.0,29.99,29.99,209.93,1.0,29.99,29.99,29.99,1.0,4000.0,572.0,134.0,14.0,41.0,2.0,17.0,0.08548632,0.057725612,20.0,5.0,0,1,0,0,1,0,0,0,0
3070.0,10.0,5.0,166.014,2.0,5.0,5.0,10.0,1.0,5.0,5.0,5.0,4.0,600.0,582.0,24.0,6.0,27.0,2.0,28.0,0.035300348,0.016669445,10.0,0.0,0,1,0,1,0,0,0,0,0
3079.0,10.0,5.0,154.987,8.0,15.0,24.99,104.97,1.0,24.99,24.99,24.99,3.0,12500.0,556.0,396.0,50.0,54.0,2.0,15.0,0.1001001,0.1001001,0.0,0.0,0,1,0,1,0,0,0,0,0
3080.0,10.0,5.0,4297.555,66.0,3.0,79.95,1725.17,8.0,9.99,79.95,305.84,5.0,5500.0,578.0,361.0,22.0,57.0,2.0,25.0,0.1001001,0.1001001,0.0,0.0,0,1,0,1,0,0,0,0,1
3083.0,10.0,5.0,406.597,30.0,3.0,7.0,146.0,4.0,3.0,5.0,18.0,3.0,2000.0,541.0,131.0,67.0,64.0,1.0,14.0,0.07501875,0.025006251,0.0,0.0,0,1,0,1,0,0,0,0,0
3085.0,10.0,5.0,524.634,5.0,59.99,59.99,299.95,2.0,59.99,59.99,119.98,5.0,1500.0,474.0,8.0,18.0,48.0,2.0,14.0,0.025006251,0.025006251,0.0,0.0,0,1,0,1,0,0,0,0,1
3093.0,10.0,5.0,1318.1770000000001,32.0,7.99,12.99,307.68,4.0,8.99,8.99,35.96,5.0,2500.0,513.0,422.0,12.0,30.0,2.0,39.0,0.03338898,0.03338898,0.0,0.0,0,1,0,1,0,0,0,0,1
3094.0,10.0,5.0,186.813,4.0,14.99,49.99,114.96,4.0,14.99,49.99,114.96,5.0,300.0,482.0,402.0,7.0,73.0,2.0,36.0,0.1574449,0.07698229,5.0,0.0,0,1,0,1,0,0,0,0,1
3097.0,10.0,5.0,309.21299999999997,7.0,6.99,29.99,104.94,7.0,6.99,29.99,104.94,5.0,4000.0,542.0,324.0,10.0,65.0,2.0,35.0,0.12855674,0.11154489,18.04,0.03999996,0,1,0,1,0,0,0,0,1
3099.0,10.0,5.0,684.568,9.0,3.0,5.0,34.0,1.0,5.0,5.0,5.0,1.0,900.0,571.0,21.0,17.0,30.0,2.0,18.0,0.0014285919,0.0014285919,0.0,0.0,0,1,0,0,1,0,0,0,0
3103.0,10.0,5.0,308.619,4.0,34.99,34.99,69.98,1.0,34.99,34.99,34.99,5.0,1900.0,424.0,82.0,14.0,62.0,2.0,14.0,0.070035025,0.050025012,0.0,0.0,0,1,0,1,0,0,0,0,1
3104.0,10.0,5.0,895.5060000000001,18.0,49.95,110.0,1439.37,1.0,99.95,99.95,99.95,1.0,600.0,70.0,17.0,0.0,70.0,2.0,12.0,0.033762563,0.029751614,35.0,35.0,0,1,0,1,0,0,0,0,0
3109.0,10.0,5.0,1635.124,13.0,7.0,19.99,155.28,1.0,14.36,14.36,14.36,1.0,500.0,462.0,220.0,8.0,49.0,2.0,69.0,0.13668184,0.050125312,24.960001,0.0,0,1,0,1,0,0,0,0,0
3115.0,10.0,5.0,75.656,3.0,14.99,14.99,29.98,1.0,14.99,14.99,14.99,5.0,10000.0,508.0,219.0,99.0,49.0,1.0,10.0,0.056013796,0.0769823,25.000002,0.0,0,1,0,1,0,0,0,0,1
3122.0,10.0,5.0,394.421,1.0,699.0,699.0,699.0,1.0,699.0,699.0,699.0,5.0,3000.0,512.0,145.0,31.0,52.0,2.0,24.0,0.031084562,0.031884365,67.0,67.0,0,1,0,1,0,0,0,0,1
3126.0,10.0,5.0,3522.345,90.0,14.99,199.99,5475.2,4.0,24.99,79.99,164.96,5.0,2500.0,546.0,353.0,18.0,55.0,1.0,55.0,0.023026075,0.021248825,61.999996,61.999996,0,1,0,1,0,0,0,0,1
3127.0,10.0,5.0,931.1139999999999,13.0,19.99,59.99,409.87,1.0,29.99,29.99,29.99,5.0,300.0,456.0,268.0,8.0,44.0,2.0,77.0,0.061159093,0.029954609,69.04,65.0,0,1,0,1,0,0,0,0,1
3128.0,10.0,5.0,76.602,3.0,59.99,59.99,179.97,1.0,59.99,59.99,59.99,5.0,100.0,479.0,0.0,0.0,46.0,2.0,11.0,0.08982046,0.076973826,20.0,5.0,0,1,0,1,0,0,0,0,1
3133.0,10.0,5.0,488.338,6.0,79.99,569.99,1859.94,3.0,79.99,569.99,929.97,5.0,4000.0,514.0,156.0,7.0,47.0,2.0,43.0,0.017564429,0.028739171,497.0,72.0,0,1,0,1,0,0,0,0,1
3138.0,10.0,5.0,1461.467,23.0,7.0,39.99,428.8,23.0,7.0,39.99,428.8,5.0,2500.0,547.0,149.0,10.0,41.0,2.0,57.0,0.016329195,0.020004,24.999996,0.0,0,1,0,1,0,0,0,0,1
3143.0,10.0,5.0,590.153,6.0,16.99,49.99,148.94,6.0,16.99,49.99,148.94,5.0,4000.0,533.0,281.0,12.0,70.0,2.0,32.0,0.050025012,0.050025012,0.0,0.0,0,1,0,1,0,0,0,0,1
3147.0,10.0,5.0,3864.73,54.0,3.0,349.99,1604.54,2.0,12.99,349.99,362.98,1.0,8500.0,517.0,244.0,19.0,48.0,2.0,19.0,0.09505634,0.062225275,25.0,25.0,0,1,0,0,1,0,0,0,0
3148.0,10.0,5.0,124.54899999999999,1.0,39.99,39.99,39.99,1.0,39.99,39.99,39.99,2.0,1000.0,548.0,42.0,5.0,29.0,2.0,15.0,0.07699499,0.06671114,16.99,10.0,0,1,0,1,0,0,0,0,0
3151.0,10.0,5.0,326.43,4.0,299.95,399.0,1456.95,1.0,379.0,379.0,379.0,5.0,0.0,396.0,3.0,2.0,20.0,1.0,88.0,0.060567517,0.054808006,34.99,34.99,0,1,0,1,0,0,0,0,1
3153.0,10.0,5.0,1026.748,23.0,4.99,19.99,153.87,3.0,8.99,19.99,42.97,1.0,4000.0,520.0,176.0,6.0,40.0,2.0,44.0,0.0319115,0.030599754,90.0,35.760002,0,1,0,1,0,0,0,0,0
3155.0,10.0,5.0,1439.908,9.0,599.0,599.0,5391.0,2.0,599.0,599.0,1198.0,5.0,800.0,498.0,198.0,18.0,52.0,2.0,68.0,0.21008404,0.21568628,6.0,6.0,0,1,0,1,0,0,0,0,1
3156.0,10.0,5.0,673.3589999999999,6.0,299.99,299.99,1799.94,2.0,299.99,299.99,599.98,5.0,900.0,566.0,44.0,1.0,38.0,2.0,234.0,0.08784222,0.06344248,26.99,3.9899998,0,1,0,1,0,0,0,0,1
3158.0,10.0,5.0,1487.275,31.0,9.99,129.95,947.58,3.0,11.99,16.99,41.97,1.0,600.0,598.0,8.0,2.0,51.0,2.0,260.0,0.08205625,0.055788003,81.0,81.0,0,1,0,1,0,0,0,0,0
3166.0,10.0,5.0,2641.3179999999998,27.0,8.9,49.99,541.65,2.0,14.99,49.99,64.98,5.0,4000.0,518.0,224.0,16.0,53.0,1.0,60.0,0.08338679,0.06671114,8.99,0.0,0,1,0,1,0,0,0,0,1
3171.0,10.0,5.0,260.712,6.0,299.99,499.99,2449.94,1.0,399.99,399.99,399.99,1.0,3000.0,514.0,219.0,36.0,53.0,2.0,19.0,0.086256474,0.1001001,5.96,0.0,0,1,1,0,0,0,0,0,0
3172.0,10.0,5.0,230.512,2.0,10.99,10.99,21.98,1.0,10.99,10.99,10.99,2.0,600.0,80.0,30.0,1.0,39.0,2.0,11.0,0.010001,0.010001,0.0,0.0,0,1,0,1,0,0,0,0,0
3174.0,10.0,5.0,852.545,7.0,499.0,799.99,4044.98,1.0,499.0,499.0,499.0,5.0,500.0,439.0,1.0,1.0,38.0,1.0,22.0,0.06325839,0.062539086,3.0,3.0,0,1,0,1,0,0,0,0,1
3188.0,10.0,5.0,10906.201000000001,92.0,1.0,333.0,3787.0,21.0,3.95,333.0,1264.77,5.0,5500.0,523.0,21.0,154.0,25.0,2.0,11.0,0.019051246,0.019051246,55.0,55.0,0,1,0,1,0,0,0,0,1
3190.0,10.0,5.0,706.867,41.0,14.95,299.99,2434.43,24.0,14.95,299.99,1381.68,5.0,5000.0,547.0,51.0,27.0,42.0,1.0,13.0,0.021462968,0.030409245,87.049995,25.000002,0,1,0,1,0,0,0,0,1
3192.0,10.0,5.0,2219.8520000000003,44.0,9.9,79.9,1100.36,6.0,9.99,19.99,99.87,1.0,1800.0,501.0,101.0,24.0,47.0,1.0,35.0,0.038111284,0.032533254,47.0,36.910004,0,1,0,1,0,0,0,0,0
3195.0,10.0,5.0,403.476,4.0,9.99,39.99,89.96,3.0,9.99,39.99,69.97,2.0,600.0,491.0,204.0,2.0,42.0,2.0,64.0,0.050025012,0.050025012,0.0,0.0,0,1,0,1,0,0,0,0,0
3196.0,10.0,5.0,231.365,1.0,14.99,14.99,14.99,1.0,14.99,14.99,14.99,1.0,1400.0,499.0,214.0,11.0,47.0,2.0,22.0,0.048880633,0.06671114,45.0,0.0,0,1,0,0,1,0,0,0,0
3204.0,10.0,5.0,898.8739999999999,19.0,3.99,24.99,110.9,9.0,3.99,24.99,93.92,5.0,10600.0,552.0,216.0,24.0,49.0,2.0,12.0,0.040016007,0.040016007,0.0,0.0,0,1,0,1,0,0,0,0,1
3208.0,10.0,5.0,735.238,11.0,6.99,24.99,196.9,3.0,19.99,24.99,64.97,5.0,3000.0,518.0,209.0,15.0,46.0,2.0,24.0,0.0040297527,0.0027556962,1100.0,850.0,0,1,0,1,0,0,0,0,1
3213.0,10.0,5.0,1970.057,5.0,399.99,449.99,2149.95,1.0,449.99,449.99,449.99,5.0,6500.0,586.0,394.0,32.0,59.0,2.0,33.0,0.056795843,0.050025012,33.0,0.0,0,1,0,1,0,0,0,0,1
3217.0,10.0,5.0,1379.625,13.0,7.5,549.99,729.9,5.0,7.5,19.99,67.46,5.0,600.0,416.0,30.0,20.0,28.0,1.0,11.0,0.008518586,0.008536591,90.00001,50.000008,0,1,0,1,0,0,0,0,1
3220.0,10.0,5.0,575.232,17.0,3.99,89.99,406.77,16.0,3.99,89.99,386.77,5.0,2500.0,585.0,309.0,15.0,50.0,2.0,64.0,0.029125497,0.017291209,39.959995,21.959995,0,1,0,1,0,0,0,0,1
3223.0,10.0,5.0,437.85699999999997,7.0,359.99,499.99,2799.93,2.0,389.99,399.99,789.98,5.0,800.0,488.0,3.0,1.0,33.0,2.0,120.0,0.0317373,0.038749676,60.25,35.25,0,1,0,1,0,0,0,0,1
3226.0,10.0,5.0,2488.258,72.0,7.0,49.99,1478.39,6.0,7.0,49.99,136.95,5.0,2500.0,518.0,166.0,10.0,38.0,2.0,31.0,0.008336361,0.004367003,486.0,455.0,0,1,0,1,0,0,0,0,1
3228.0,10.0,5.0,598.491,7.0,39.99,99.99,489.93,3.0,39.99,99.99,209.97,5.0,3000.0,562.0,355.0,14.0,72.0,1.0,23.0,0.08711932,0.051512253,32.0,30.000002,0,1,0,1,0,0,0,0,1
3232.0,10.0,5.0,378.986,19.0,549.99,959.9,12958.55,3.0,599.99,959.9,2319.88,1.0,2400.0,482.0,82.0,15.0,41.0,1.0,39.0,0.015865367,0.022226064,496.0,44.989998,0,1,0,1,0,0,0,0,0
3239.0,10.0,5.0,3874.54,80.0,6.99,59.95,1105.2,13.0,6.99,34.95,155.83,5.0,2500.0,539.0,298.0,23.0,46.0,2.0,42.0,0.003717472,0.003717472,0.0,0.0,0,1,0,1,0,0,0,0,1
3241.0,10.0,5.0,1014.529,36.0,7.99,24.99,457.64,14.0,7.99,24.99,156.86,5.0,1400.0,609.0,64.0,16.0,36.0,2.0,83.0,0.03739178,0.060924772,40.0,10.01,0,1,0,1,0,0,0,0,1
3243.0,10.0,5.0,204.37099999999998,2.0,9.99,9.99,19.98,1.0,9.99,9.99,9.99,3.0,2500.0,557.0,154.0,5.0,57.0,1.0,107.0,0.02206505,0.021743858,29.960001,10.0,0,1,0,1,0,0,0,0,0
3258.0,10.0,5.0,545.227,23.0,9.99,119.99,840.77,4.0,10.99,119.99,221.96,1.0,4000.0,572.0,125.0,7.0,43.0,2.0,11.0,0.0016393712,0.0016393712,0.0,0.0,0,1,0,1,0,0,0,0,0
3262.0,10.0,5.0,294.17900000000003,10.0,3.99,49.99,272.91,7.0,3.99,49.99,168.94,5.0,7500.0,535.0,69.0,57.0,51.0,2.0,10.0,0.1438849,0.4259584,18.99,0.99999976,0,1,0,1,0,0,0,0,1
3265.0,10.0,5.0,2195.86,28.0,17.99,49.95,365.72,2.0,17.99,29.99,47.98,5.0,2500.0,474.0,137.0,29.0,65.0,2.0,40.0,0.10396242,0.120144166,19.0,15.0,0,1,0,1,0,0,0,0,1
3267.0,10.0,5.0,204.30900000000003,11.0,8.99,22.99,162.89,4.0,8.99,22.99,60.96,5.0,500.0,410.0,2.0,1.0,27.0,2.0,26.0,0.06530578,0.06530578,21.0,21.0,0,1,0,1,0,0,0,0,1
3273.0,10.0,5.0,477.30400000000003,10.0,4.99,14.99,66.9,10.0,4.99,14.99,66.9,5.0,900.0,523.0,195.0,11.0,51.0,2.0,83.0,0.0076952674,0.0076952674,0.0,0.0,0,1,0,1,0,0,0,0,1
3274.0,10.0,5.0,1939.315,51.0,3.0,22.99,525.88,2.0,20.0,22.99,42.99,2.0,4000.0,562.0,478.0,28.0,64.0,2.0,17.0,0.0951121,0.082275674,62.989998,16.0,0,1,0,1,0,0,0,0,0
3279.0,10.0,5.0,1135.942,30.0,2.99,19.99,324.74,10.0,2.99,19.99,124.9,5.0,1300.0,567.0,29.0,60.0,22.0,2.0,12.0,0.008438443,0.008334028,20.0,0.0,0,1,0,1,0,0,0,0,1
3282.0,10.0,5.0,44.201,2.0,3.99,9.99,13.98,2.0,3.99,9.99,13.98,1.0,1000.0,475.0,2.0,1.0,55.0,2.0,11.0,0.005000167,0.0033334445,0.0,0.0,0,1,0,1,0,0,0,0,0
3290.0,10.0,5.0,193.82299999999998,15.0,9.99,29.99,294.88,5.0,9.99,29.99,119.95,4.0,5000.0,539.0,297.0,24.0,54.0,1.0,13.0,0.037848067,0.02500625,25.000002,0.0,0,1,0,1,0,0,0,0,0
3294.0,10.0,5.0,1422.895,12.0,59.0,76.45,636.19,2.0,76.45,76.45,152.9,5.0,2900.0,510.0,149.0,10.0,45.0,2.0,15.0,0.0027336108,0.0033334445,555.0,0.0,0,1,0,1,0,0,0,0,1
3300.0,10.0,5.0,491.154,8.0,19.99,79.99,469.92,3.0,24.99,79.99,184.97,5.0,4000.0,547.0,226.0,30.0,33.0,2.0,31.0,0.049009312,0.06923028,35.0,25.0,0,1,0,1,0,0,0,0,1
3312.0,10.0,5.0,666.747,7.0,1499.0,1499.0,4497.0,1.0,1499.0,1499.0,1499.0,1.0,200.0,466.0,147.0,9.0,36.0,2.0,57.0,0.030773243,0.021931674,64.78999,25.009998,0,1,0,0,1,0,0,0,0
3313.0,10.0,5.0,71.715,5.0,6.0,14.99,56.97,1.0,14.99,14.99,14.99,1.0,1800.0,482.0,71.0,23.0,29.0,2.0,66.0,0.060432836,0.060432836,28.990002,28.990002,0,1,0,1,0,0,0,0,0
3315.0,10.0,5.0,1319.3310000000001,39.0,19.9,99.95,1678.85,4.0,24.95,45.95,141.8,5.0,4000.0,544.0,172.0,19.0,39.0,2.0,23.0,0.020501425,0.02277114,96.0,96.0,0,1,0,1,0,0,0,0,1
3322.0,10.0,5.0,241.55700000000002,10.0,9.95,59.99,305.51,3.0,9.95,59.99,81.84,5.0,100.0,397.0,29.0,11.0,31.0,1.0,11.0,0.020557802,0.006251954,141.95999,0.0,0,1,0,1,0,0,0,0,1
3325.0,10.0,5.0,58.246,2.0,36.85,36.85,73.7,1.0,36.85,36.85,36.85,1.0,1000.0,449.0,24.0,17.0,22.0,2.0,16.0,0.046175156,0.046175156,30.000002,30.000002,0,1,0,0,1,0,0,0,0
3327.0,10.0,5.0,176.75599999999997,4.0,89.99,129.99,449.96,1.0,129.99,129.99,129.99,5.0,13000.0,470.0,378.0,71.0,55.0,2.0,10.0,0.0022913758,0.0019608228,984.99,470.0,0,1,0,1,0,0,0,0,1
3328.0,10.0,5.0,645.2819999999999,3.0,219.0,219.0,438.0,1.0,219.0,219.0,219.0,1.0,12500.0,500.0,219.0,17.0,44.0,2.0,14.0,0.024393147,0.023553371,65.96,65.96,0,1,0,0,1,0,0,0,0
3332.0,10.0,5.0,341.376,10.0,27.99,27.99,139.95,2.0,27.99,27.99,55.98,2.0,800.0,511.0,220.0,8.0,63.0,2.0,10.0,0.054175694,0.020004,39.999996,0.0,0,1,0,0,1,0,0,0,0
3336.0,10.0,5.0,80.247,2.0,139.99,139.99,279.98,1.0,139.99,139.99,139.99,5.0,300.0,434.0,9.0,10.0,31.0,2.0,11.0,0.05559025,0.062009256,114.0,10.0,0,1,0,1,0,0,0,0,1
3337.0,10.0,5.0,4348.912,68.0,3.99,34.99,737.25,5.0,4.99,8.99,34.95,1.0,1500.0,603.0,219.0,5.0,52.0,1.0,18.0,0.109029636,0.109029636,2.0,2.0,0,1,0,1,0,0,0,0,0
3346.0,10.0,5.0,792.102,26.0,7.5,44.99,343.7,3.0,7.5,29.99,46.39,5.0,3600.0,508.0,203.0,21.0,39.0,2.0,15.0,0.100408554,0.06671114,18.99,15.0,0,1,0,1,0,0,0,0,1
3350.0,10.0,5.0,6042.316,77.0,12.99,79.99,1372.35,4.0,19.99,79.99,172.92,1.0,600.0,70.0,21.0,1.0,28.0,2.0,17.0,0.02500625,0.02500625,0.0,0.0,0,1,0,1,0,0,0,0,0
3352.0,10.0,5.0,2834.292,13.0,12.8,12.8,25.6,1.0,12.8,12.8,12.8,1.0,20000.0,556.0,454.0,62.0,71.0,2.0,10.0,0.0041936566,0.0025000626,200.0,0.0,0,1,0,0,1,0,0,0,0
3357.0,10.0,5.0,1346.047,13.0,19.99,149.99,549.92,5.0,19.99,149.99,189.97,1.0,4000.0,70.0,157.0,1.0,45.0,2.0,297.0,0.2572899,0.2634352,4.0,4.0,0,1,0,1,0,0,0,0,0
3360.0,10.0,5.0,215.364,9.0,24.99,54.99,309.93,1.0,49.99,49.99,49.99,5.0,600.0,466.0,89.0,23.0,28.0,2.0,26.0,0.023742285,0.042875517,695.0,15.0,0,1,0,1,0,0,0,0,1
3361.0,10.0,5.0,4235.36,20.0,9.99,59.99,501.83,4.0,9.99,34.99,91.96,5.0,5000.0,495.0,116.0,151.0,41.0,2.0,11.0,0.008696408,0.008696408,70.00001,70.00001,0,1,0,1,0,0,0,0,1
3363.0,10.0,5.0,218.35,2.0,699.99,699.99,1399.98,1.0,699.99,699.99,699.99,5.0,9000.0,586.0,220.0,6.0,41.0,2.0,151.0,0.08920606,0.07452358,19.0,19.0,0,1,0,1,0,0,0,0,1
3371.0,10.0,5.0,1649.068,52.0,3.99,119.99,2268.55,7.0,3.99,69.99,226.93,5.0,2500.0,496.0,175.0,13.0,52.0,2.0,11.0,0.06360284,0.04806516,30.04,30.04,0,1,0,1,0,0,0,0,1
3378.0,10.0,5.0,443.277,7.0,0.0,33.99,150.95,2.0,0.0,33.99,33.99,4.0,1900.0,553.0,89.0,4.0,27.0,2.0,10.0,0.011112346,0.011112346,0.0,0.0,0,1,0,1,0,0,0,0,0
3381.0,10.0,5.0,4801.456,46.0,6.99,99.99,1081.55,14.0,6.99,99.99,341.87,1.0,1200.0,552.0,177.0,5.0,46.0,2.0,214.0,0.014671042,0.03714946,336.0,21.000002,0,1,0,1,0,0,0,0,0
3388.0,10.0,5.0,396.365,4.0,29.99,49.99,149.96,3.0,29.99,49.99,119.97,5.0,20000.0,534.0,301.0,60.0,50.0,1.0,10.0,0.11193597,0.081197955,26.99,5.0,0,1,0,1,0,0,0,0,1
3390.0,10.0,5.0,1632.254,10.0,39.99,69.99,534.82,1.0,49.99,49.99,49.99,5.0,1700.0,460.0,232.0,22.0,51.0,2.0,45.0,0.04496403,0.04496403,32.0,32.0,0,1,0,1,0,0,0,0,1
3394.0,10.0,5.0,267.372,11.0,11.99,1749.99,8583.89,4.0,11.99,1749.99,1891.96,1.0,3000.0,546.0,227.0,3.0,46.0,2.0,163.0,0.0019351369,0.0015359713,1290.0,1290.0,0,1,0,1,0,0,0,0,0
3397.0,10.0,5.0,2696.533,35.0,12.0,39.95,784.28,5.0,12.0,39.95,117.88,5.0,7500.0,557.0,28.0,18.0,29.0,2.0,11.0,0.09594298,0.04841052,29.000002,29.000002,0,1,0,1,0,0,0,0,1
3399.0,10.0,5.0,3389.361,162.0,3.0,29.99,1480.92,17.0,3.0,16.99,155.95,5.0,2500.0,550.0,269.0,27.0,41.0,2.0,10.0,0.04485463,0.03872467,31.990002,28.000002,0,1,0,1,0,0,0,0,1
3404.0,10.0,5.0,2738.215,62.0,5.0,29.99,962.24,9.0,9.99,19.99,143.87,5.0,1800.0,552.0,223.0,11.0,45.0,2.0,11.0,0.03134518,0.031232176,51.01,41.01,0,1,0,1,0,0,0,0,1
3406.0,10.0,5.0,150.44799999999998,6.0,3.99,29.99,77.96,6.0,3.99,29.99,77.96,5.0,600.0,477.0,83.0,16.0,33.0,2.0,15.0,0.05206211,0.053286705,73.0,30.090002,0,1,0,1,0,0,0,0,1
3410.0,10.0,5.0,5832.308000000001,6.0,49.99,49.99,199.96,1.0,49.99,49.99,49.99,2.0,200.0,466.0,200.0,14.0,59.0,1.0,189.0,0.036174417,0.035727046,3.0,0.0,0,1,0,1,0,0,0,0,1
