sessionNo|startHour|startWeekday|duration|cCount|cMinPrice|cMaxPrice|cSumPrice|bCount|bMinPrice|bMaxPrice|bSumPrice|bStep|onlineStatus|availability|customerNo|maxVal|customerScore|accountLifetime|payments|age|address|lastOrder
2300|20|7|650.082|8|4.95|29.99|49.93|2|14.99|29.99|44.98|1|y|completely orderable|?|?|?|?|?|?|?|?
2300|20|7|668.617|8|4.95|29.99|49.93|2|14.99|29.99|44.98|1|y|completely orderable|?|?|?|?|?|?|?|?
2300|20|7|775.559|8|4.95|29.99|49.93|2|14.99|29.99|44.98|1|y|completely orderable|?|?|?|?|?|?|?|?
2300|20|7|796.502|9|4.95|29.99|57.92|3|7.99|29.99|52.97|?|?|?|?|?|?|?|?|?|?|?
2300|20|7|801.326|9|4.95|29.99|57.92|3|7.99|29.99|52.97|1|y|completely orderable|?|?|?|?|?|?|?|?
2301|20|7|1188.637|23|1.0|3.0|41.0|1|3.0|3.0|3.0|?|?|?|26198|1000|525|94|1|44|2|29
2302|20|7|210.396|3|34.99|49.99|119.97|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?
2302|20|7|213.006|3|34.99|49.99|119.97|1|49.99|49.99|49.99|1|y|completely not orderable|?|?|?|?|?|?|?|?
2302|20|7|222.407|3|34.99|49.99|119.97|1|49.99|49.99|49.99|1|y|completely not orderable|?|?|?|?|?|?|?|?
2302|20|7|238.021|3|34.99|49.99|119.97|1|49.99|49.99|49.99|1|y|completely not orderable|?|?|?|?|?|?|?|?
2302|20|7|248.445|3|34.99|49.99|119.97|1|49.99|49.99|49.99|1|y|completely not orderable|?|?|?|?|?|?|?|?
2302|20|7|268.01|3|34.99|49.99|119.97|1|49.99|49.99|49.99|1|y|completely not orderable|?|?|?|?|?|?|?|?
2302|20|7|288.515|4|34.99|49.99|169.96|2|49.99|49.99|99.98|?|?|?|?|?|?|?|?|?|?|?
2302|20|7|295.601|4|34.99|49.99|169.96|2|49.99|49.99|99.98|1|y|mixed|?|?|?|?|?|?|?|?
2302|20|7|348.13|5|34.99|49.99|219.95|3|49.99|49.99|149.97|?|?|?|?|?|?|?|?|?|?|?
2302|20|7|350.004|5|34.99|49.99|219.95|3|49.99|49.99|149.97|1|y|mainly not orderable|?|?|?|?|?|?|?|?
2302|20|7|458.175|5|34.99|49.99|219.95|3|49.99|49.99|149.97|1|y|mainly not orderable|?|?|?|?|?|?|?|?
2302|20|7|493.664|6|17.99|49.99|237.94|4|17.99|49.99|167.96|?|?|?|?|?|?|?|?|?|?|?
2302|20|7|495.836|6|17.99|49.99|237.94|4|17.99|49.99|167.96|1|y|mixed|?|?|?|?|?|?|?|?
2303|20|7|533.81|22|179.99|479.99|3729.87|1|209.99|209.99|209.99|?|?|?|?|?|?|?|?|?|?|?
2303|20|7|785.383|35|169.99|479.99|5239.79|2|169.99|209.99|379.98|?|?|?|?|?|?|?|?|?|?|?
2303|20|7|877.379|41|169.99|479.99|6239.74|3|169.99|209.99|579.97|?|?|?|?|?|?|?|?|?|?|?
2303|20|7|1160.467|56|119.99|479.99|7096.72|4|169.99|209.99|758.97|?|?|?|?|?|?|?|?|?|?|?
2303|20|7|1170.385|56|119.99|479.99|7096.72|4|169.99|209.99|758.97|2|y|completely orderable|?|?|?|?|?|?|?|?
2304|20|7|139.256|7|17.99|19.99|135.93|1|19.99|19.99|19.99|?|?|?|26199|800|574|2|2|28|2|30
2304|20|7|158.991|8|17.99|22.99|158.92|1|19.99|19.99|19.99|1|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|218.134|13|17.99|32.99|302.87|2|19.99|19.99|39.98|?|?|?|26199|800|574|2|2|28|2|30
2304|20|7|228.889|13|17.99|32.99|302.87|2|19.99|19.99|39.98|?|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|238.014|14|17.99|32.99|322.86|3|19.99|19.99|59.97|?|?|?|26199|800|574|2|2|28|2|30
2304|20|7|250.724|14|17.99|32.99|322.86|3|19.99|19.99|59.97|1|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|316.979|17|17.99|32.99|397.83|4|19.99|24.99|84.96|?|?|?|26199|800|574|2|2|28|2|30
2304|20|7|334.061|19|17.99|32.99|457.81|4|19.99|24.99|84.96|?|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|364.682|23|17.99|39.99|597.77|5|19.99|39.99|124.95|?|?|?|26199|800|574|2|2|28|2|30
2304|20|7|376.915|23|17.99|39.99|597.77|5|19.99|39.99|124.95|?|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|391.949|25|17.99|39.99|657.75|6|19.99|39.99|154.94|?|?|?|26199|800|574|2|2|28|2|30
2304|20|7|399.954|25|17.99|39.99|657.75|6|19.99|39.99|154.94|?|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|443.719|27|17.99|39.99|727.73|7|19.99|39.99|189.93|?|?|?|26199|800|574|2|2|28|2|30
2304|20|7|449.919|27|17.99|39.99|727.73|7|19.99|39.99|189.93|?|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|531.857|33|17.99|39.99|907.67|7|19.99|39.99|189.93|1|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|616.461|33|17.99|39.99|907.67|7|19.99|39.99|189.93|1|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|647.862|33|17.99|39.99|907.67|7|19.99|39.99|189.93|1|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|658.017|33|17.99|39.99|907.67|7|19.99|39.99|189.93|1|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|666.55|33|17.99|39.99|907.67|7|19.99|39.99|189.93|1|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|690.406|33|17.99|39.99|907.67|7|19.99|39.99|189.93|1|y|?|26199|800|574|2|2|28|2|30
2304|20|7|848.077|33|17.99|39.99|907.67|7|19.99|39.99|189.93|1|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|908.889|33|17.99|39.99|907.67|7|19.99|39.99|189.93|1|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|962.403|33|17.99|39.99|907.67|7|19.99|39.99|189.93|?|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|969.184|33|17.99|39.99|907.67|7|19.99|39.99|189.93|4|y|completely orderable|26199|800|574|2|2|28|2|30
2304|20|7|1044.45|33|17.99|39.99|907.67|7|19.99|39.99|189.93|?|y|completely orderable|26199|800|574|2|2|28|2|30
2305|20|7|4.853|2|3.99|3.99|7.98|1|3.99|3.99|3.99|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|39.043|4|3.99|9.99|27.96|2|3.99|9.99|13.98|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|141.499|7|3.99|59.95|207.81|3|3.99|59.95|73.93|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|241.53|9|3.99|89.99|387.79|4|3.99|89.99|163.92|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|435.775|12|3.99|89.99|437.76|5|3.99|89.99|178.91|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|484.651|15|3.99|89.99|462.73|6|3.99|89.99|183.9|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|506.781|18|3.99|89.99|477.7|7|3.99|89.99|188.89|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|563.439|20|3.99|89.99|513.68|8|3.99|89.99|206.88|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|764.649|24|3.99|89.99|653.64|9|3.99|89.99|246.87|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|808.154|27|3.99|89.99|693.62|10|3.99|89.99|266.86|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|1036.261|35|3.99|89.99|729.6|11|3.99|89.99|284.85|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|2086.371|48|3.99|89.99|1027.44|12|3.99|89.99|374.8|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|2109.077|48|3.99|89.99|1027.44|12|3.99|89.99|374.8|1|y|completely orderable|26200|3100|449|196|14|38|2|24
2305|20|7|2140.06|49|3.99|89.99|1045.43|13|3.99|89.99|392.79|?|?|?|26200|3100|449|196|14|38|2|24
2305|20|7|2144.405|49|3.99|89.99|1045.43|13|3.99|89.99|392.79|1|y|completely orderable|26200|3100|449|196|14|38|2|24
2305|20|7|2165.913|49|3.99|89.99|1045.43|13|3.99|89.99|392.79|3|y|completely orderable|26200|3100|449|196|14|38|2|24
2305|20|7|2197.862|49|3.99|89.99|1045.43|13|3.99|89.99|392.79|4|y|completely orderable|26200|3100|449|196|14|38|2|24
2305|20|7|2247.191|49|3.99|89.99|1045.43|13|3.99|89.99|392.79|5|y|completely orderable|26200|3100|449|196|14|38|2|24
2306|20|7|296.363|5|69.99|169.99|649.95|1|169.99|169.99|169.99|?|?|?|26201|2000|510|224|13|55|2|34
2306|20|7|448.34|10|69.99|249.99|1899.9|2|169.99|249.99|419.98|?|?|?|26201|2000|510|224|13|55|2|34
2306|20|7|570.048|14|69.99|249.99|2729.86|3|169.99|249.99|619.97|?|?|?|26201|2000|510|224|13|55|2|34
2306|20|7|750.851|19|69.99|289.99|3679.81|4|169.99|289.99|909.96|?|?|?|26201|2000|510|224|13|55|2|34
2306|20|7|3030.649|64|69.99|699.99|14919.18|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|3177.147|65|69.99|699.99|15119.17|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|3499.141|66|69.99|699.99|15369.16|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|3565.125|67|69.99|699.99|15539.15|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|3613.689|68|69.99|699.99|15829.14|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|3701.681|69|69.99|699.99|16029.13|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|3735.419|69|69.99|699.99|16029.13|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|4371.995|70|69.99|699.99|16229.12|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|4580.493|71|69.99|699.99|16479.11|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|4678.103|72|69.99|699.99|16679.1|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|4800.116|73|69.99|699.99|16929.09|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|5067.762|74|69.99|699.99|17129.08|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|5180.989|75|69.99|699.99|17379.07|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|5194.506|75|69.99|699.99|17379.07|4|169.99|289.99|909.96|1|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|5330.103|75|69.99|699.99|17379.07|4|169.99|289.99|909.96|2|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|5405.891|75|69.99|699.99|17379.07|4|169.99|289.99|909.96|3|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|5434.757|75|69.99|699.99|17379.07|4|169.99|289.99|909.96|4|y|completely orderable|26201|2000|510|224|13|55|2|34
2306|20|7|5594.909|75|69.99|699.99|17379.07|4|169.99|289.99|909.96|5|y|completely orderable|26201|2000|510|224|13|55|2|34
2307|20|7|18.569|2|5.87|5.87|11.74|1|5.87|5.87|5.87|?|?|?|26202|2700|504|139|13|64|2|8
2307|20|7|29.585|2|5.87|5.87|11.74|1|5.87|5.87|5.87|3|y|completely orderable|26202|2700|504|139|13|64|2|8
2307|20|7|37.106|2|5.87|5.87|11.74|1|5.87|5.87|5.87|1|y|completely orderable|26202|2700|504|139|13|64|2|8
2307|20|7|57.785|2|5.87|5.87|11.74|1|5.87|5.87|5.87|1|y|completely orderable|26202|2700|504|139|13|64|2|8
2307|20|7|172.988|3|5.87|29.99|41.73|2|5.87|29.99|35.86|?|?|?|26202|2700|504|139|13|64|2|8
2307|20|7|174.918|3|5.87|29.99|41.73|2|5.87|29.99|35.86|1|y|completely orderable|26202|2700|504|139|13|64|2|8
2307|20|7|206.731|3|5.87|29.99|41.73|2|5.87|29.99|35.86|1|y|completely orderable|26202|2700|504|139|13|64|2|8
2307|20|7|358.742|4|5.87|29.99|51.72|3|5.87|29.99|45.85|?|?|?|26202|2700|504|139|13|64|2|8
2307|20|7|360.604|4|5.87|29.99|51.72|3|5.87|29.99|45.85|1|y|completely orderable|26202|2700|504|139|13|64|2|8
2307|20|7|381.868|4|5.87|29.99|51.72|3|5.87|29.99|45.85|1|y|completely orderable|26202|2700|504|139|13|64|2|8
2307|20|7|403.01|4|5.87|29.99|51.72|3|5.87|29.99|45.85|3|y|completely orderable|26202|2700|504|139|13|64|2|8
2307|20|7|423.412|4|5.87|29.99|51.72|3|5.87|29.99|45.85|4|y|completely orderable|26202|2700|504|139|13|64|2|8
2307|20|7|440.302|4|5.87|29.99|51.72|3|5.87|29.99|45.85|5|y|completely orderable|26202|2700|504|139|13|64|2|8
2308|20|7|640.236|4|3.99|29.99|45.96|1|29.99|29.99|29.99|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|864.285|6|3.99|29.99|85.96|2|20.0|29.99|49.99|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|1026.053|9|3.99|59.99|225.93|3|20.0|59.99|109.98|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|1557.32|19|3.99|109.99|745.83|4|20.0|59.99|144.97|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|1618.916|19|3.99|109.99|745.83|4|20.0|59.99|144.97|1|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|6672.85|20|3.99|109.99|765.83|5|20.0|59.99|164.97|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|6749.194|21|3.99|109.99|800.82|6|20.0|59.99|199.96|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|6850.498|22|3.99|109.99|860.81|7|20.0|59.99|259.95|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|6918.388|23|3.99|109.99|890.8|8|20.0|59.99|289.94|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|6940.656|23|3.99|109.99|890.8|8|20.0|59.99|289.94|1|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|7013.926|23|3.99|109.99|890.8|8|20.0|59.99|289.94|1|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|7047.487|23|3.99|109.99|890.8|8|20.0|59.99|289.94|?|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|7215.832|23|3.99|109.99|890.8|8|20.0|59.99|289.94|?|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|7219.675|23|3.99|109.99|890.8|8|20.0|59.99|289.94|4|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|7259.264|23|3.99|109.99|890.8|8|20.0|59.99|289.94|?|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|7376.474|26|3.99|109.99|975.78|9|20.0|59.99|324.93|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|7458.37|26|3.99|109.99|975.78|9|20.0|59.99|324.93|?|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|7493.37|26|3.99|109.99|975.78|9|20.0|59.99|324.93|4|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|7513.196|26|3.99|109.99|975.78|9|20.0|59.99|324.93|?|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|7964.961|28|3.99|109.99|1070.76|10|20.0|59.99|384.92|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|7973.533|28|3.99|109.99|1070.76|10|20.0|59.99|384.92|2|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|8092.986|29|3.99|109.99|1070.76|11|20.0|59.99|384.92|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|8099.745|30|3.99|109.99|1070.76|12|20.0|59.99|384.92|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|8113.09|30|3.99|109.99|1070.76|12|20.0|59.99|384.92|1|y|mainly orderable|26203|600|509|78|16|29|2|6
2308|20|7|8165.936|30|3.99|109.99|1070.76|12|20.0|59.99|384.92|1|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|8210.156|30|3.99|109.99|1070.76|12|20.0|59.99|384.92|2|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|8235.009|30|3.99|109.99|1070.76|12|20.0|59.99|384.92|?|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|8239.92|30|3.99|109.99|1070.76|12|20.0|59.99|384.92|4|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|8256.811|30|3.99|109.99|1070.76|12|20.0|59.99|384.92|?|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|8927.217|44|1.0|109.99|1183.75|13|20.0|59.99|404.92|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|8937.739|45|1.0|109.99|1203.75|14|20.0|59.99|424.92|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|8947.661|45|1.0|109.99|1203.75|14|20.0|59.99|424.92|1|y|mixed|26203|600|509|78|16|29|2|6
2308|20|7|8957.906|45|1.0|109.99|1203.75|14|20.0|59.99|424.92|1|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|8974.899|46|1.0|109.99|1223.75|15|20.0|59.99|444.92|?|?|?|26203|600|509|78|16|29|2|6
2308|20|7|8980.133|46|1.0|109.99|1223.75|15|20.0|59.99|444.92|?|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|8984.83|46|1.0|109.99|1223.75|15|20.0|59.99|444.92|4|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|9011.04|46|1.0|109.99|1223.75|15|20.0|59.99|444.92|?|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|9018.081|46|1.0|109.99|1223.75|15|20.0|59.99|444.92|4|y|completely orderable|26203|600|509|78|16|29|2|6
2308|20|7|9038.056|46|1.0|109.99|1223.75|15|20.0|59.99|444.92|?|y|completely orderable|26203|600|509|78|16|29|2|6
2309|20|7|14.002|2|319.99|319.99|639.98|1|319.99|319.99|319.99|?|?|?|?|?|?|?|?|?|?|?
2309|20|7|24.904|2|319.99|319.99|639.98|1|319.99|319.99|319.99|2|y|completely orderable|?|?|?|?|?|?|?|?
2309|20|7|157.554|2|319.99|319.99|639.98|1|319.99|319.99|319.99|2|y|completely orderable|?|?|?|?|?|?|?|?
2309|20|7|174.931|2|319.99|319.99|639.98|1|319.99|319.99|319.99|2|y|completely orderable|?|?|?|?|?|?|?|?
2309|20|7|179.675|2|319.99|319.99|639.98|1|319.99|319.99|319.99|2|y|completely orderable|?|?|?|?|?|?|?|?
2309|20|7|205.883|2|319.99|319.99|639.98|1|319.99|319.99|319.99|2|y|completely orderable|?|?|?|?|?|?|?|?
2309|20|7|233.341|2|319.99|319.99|639.98|1|319.99|319.99|319.99|3|y|completely orderable|?|?|?|?|?|?|?|?
2309|20|7|243.694|2|319.99|319.99|639.98|1|319.99|319.99|319.99|4|y|completely orderable|?|?|?|?|?|?|?|?
2309|20|7|266.88|2|319.99|319.99|639.98|1|319.99|319.99|319.99|3|y|completely orderable|?|?|?|?|?|?|?|?
2309|20|7|282.869|2|319.99|319.99|639.98|1|319.99|319.99|319.99|2|y|completely orderable|?|?|?|?|?|?|?|?
2309|20|7|423.761|2|319.99|319.99|639.98|1|319.99|319.99|319.99|2|y|completely orderable|?|?|?|?|?|?|?|?
2310|20|7|1090.251|14|9.99|19.99|128.9|1|9.99|9.99|9.99|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|1212.273|20|7.99|19.99|186.84|2|9.99|9.99|19.98|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|1817.6|26|7.99|31.95|344.74|3|9.99|24.99|44.97|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|1882.711|29|7.99|31.95|419.71|4|9.99|24.99|69.96|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|1981.099|32|7.99|31.95|488.68|5|9.99|24.99|92.95|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|2591.872|35|7.99|31.95|527.65|6|9.99|24.99|105.94|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|2601.71|35|7.99|31.95|527.65|6|9.99|24.99|105.94|2|y|completely orderable|26204|800|566|56|2|44|2|235
2310|20|7|2616.099|35|7.99|31.95|527.65|6|9.99|24.99|105.94|2|y|completely orderable|26204|800|566|56|2|44|2|235
2310|20|7|2775.912|35|7.99|31.95|527.65|6|9.99|24.99|105.94|2|y|completely orderable|26204|800|566|56|2|44|2|235
2310|20|7|2938.784|35|7.99|31.95|527.65|6|9.99|24.99|105.94|2|y|completely orderable|26204|800|566|56|2|44|2|235
2310|20|7|2974.868|35|7.99|31.95|527.65|6|9.99|24.99|105.94|2|y|completely orderable|26204|800|566|56|2|44|2|235
2310|20|7|3027.844|35|7.99|31.95|527.65|6|9.99|24.99|105.94|2|y|completely orderable|26204|800|566|56|2|44|2|235
2310|20|7|3052.362|35|7.99|31.95|527.65|6|9.99|24.99|105.94|2|y|completely orderable|26204|800|566|56|2|44|2|235
2310|20|7|3422.41|37|7.99|31.95|553.63|7|9.99|24.99|118.93|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|3608.461|41|7.99|31.95|633.59|8|9.99|29.99|148.92|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|3883.462|44|7.99|31.95|661.57|9|9.99|29.99|162.91|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|4006.62|49|7.99|31.95|723.52|10|9.99|29.99|175.9|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|4462.03|67|7.99|31.95|758.49|11|9.99|29.99|185.89|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|5782.148|148|2.99|31.95|1041.7|12|5.99|29.99|191.88|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|6083.796|162|2.99|31.95|1092.65|12|5.99|29.99|191.88|?|y|completely orderable|26204|800|566|56|2|44|2|235
2310|20|7|6122.131|162|2.99|31.95|1092.65|12|5.99|29.99|191.88|1|y|completely orderable|26204|800|566|56|2|44|2|235
2310|20|7|6236.982|162|2.99|31.95|1092.65|12|5.99|29.99|191.88|1|y|completely orderable|26204|800|566|56|2|44|2|235
2310|20|7|6264.346|162|2.99|31.95|1092.65|12|5.99|29.99|191.88|1|y|?|26204|800|566|56|2|44|2|235
2310|20|7|6409.36|165|2.99|31.95|1152.63|13|5.99|29.99|221.87|?|?|?|26204|800|566|56|2|44|2|235
2310|20|7|6435.785|165|2.99|31.95|1152.63|13|5.99|29.99|221.87|?|y|completely orderable|26204|800|566|56|2|44|2|235
2310|20|7|6583.784|168|2.99|31.95|1182.62|13|5.99|29.99|221.87|?|y|completely orderable|26204|800|566|56|2|44|2|235
2311|20|7|1503.044|7|24.99|34.99|139.95|1|24.99|24.99|24.99|?|?|?|26205|600|70|219|0|38|2|435
2311|20|7|1551.542|7|24.99|34.99|139.95|1|24.99|24.99|24.99|2|y|completely orderable|26205|600|70|219|0|38|2|435
2311|20|7|1574.272|7|24.99|34.99|139.95|1|24.99|24.99|24.99|1|y|completely orderable|26205|600|70|219|0|38|2|435
2311|20|7|1594.742|7|24.99|34.99|139.95|1|24.99|24.99|24.99|2|y|completely orderable|26205|600|70|219|0|38|2|435
2311|20|7|1613.055|7|24.99|34.99|139.95|1|24.99|24.99|24.99|2|y|completely orderable|26205|600|70|219|0|38|2|435
2311|20|7|1626.225|7|24.99|34.99|139.95|1|24.99|24.99|24.99|2|y|completely orderable|26205|600|70|219|0|38|2|435
2311|20|7|1648.858|7|24.99|34.99|139.95|1|24.99|24.99|24.99|?|y|completely orderable|26205|600|70|219|0|38|2|435
2311|20|7|1765.906|7|24.99|34.99|139.95|1|24.99|24.99|24.99|1|y|completely orderable|26205|600|70|219|0|38|2|435
2311|20|7|1798.671|7|24.99|34.99|139.95|1|24.99|24.99|24.99|?|y|completely orderable|26205|600|70|219|0|38|2|435
2311|20|7|1808.259|7|24.99|34.99|139.95|1|24.99|24.99|24.99|4|y|completely orderable|26205|600|70|219|0|38|2|435
2311|20|7|1844.162|7|24.99|34.99|139.95|1|24.99|24.99|24.99|4|y|completely orderable|26205|600|70|219|0|38|2|435
2311|20|7|1870.036|7|24.99|34.99|139.95|1|24.99|24.99|24.99|4|y|completely orderable|26205|600|70|219|0|38|2|435
2311|20|7|1896.217|7|24.99|34.99|139.95|1|24.99|24.99|24.99|4|y|completely orderable|26205|600|70|219|0|38|2|435
2311|20|7|1917.826|7|24.99|34.99|139.95|1|24.99|24.99|24.99|1|y|completely orderable|26205|600|70|219|0|38|2|435
2312|20|7|316.723|2|3.99|3.99|7.98|1|3.99|3.99|3.99|?|?|?|?|?|?|?|?|?|?|?
2312|20|7|339.839|2|3.99|3.99|7.98|1|3.99|3.99|3.99|2|y|completely orderable|?|?|?|?|?|?|?|?
2312|20|7|496.001|2|3.99|3.99|7.98|1|3.99|3.99|3.99|3|y|completely orderable|?|?|?|?|?|?|?|?
2312|20|7|567.178|2|3.99|3.99|7.98|1|3.99|3.99|3.99|4|y|completely orderable|?|?|?|?|?|?|?|?
2313|20|7|44.87|4|19.99|19.99|79.96|1|19.99|19.99|19.99|?|?|?|26206|3500|583|389|5|62|2|81
2313|20|7|109.476|7|14.99|19.99|124.93|2|14.99|19.99|34.98|?|?|?|26206|3500|583|389|5|62|2|81
2313|20|7|261.718|14|7.0|19.99|223.88|3|14.99|19.99|49.97|?|?|?|26206|3500|583|389|5|62|2|81
2313|20|7|416.966|20|7.0|19.99|323.82|4|14.99|19.99|69.96|?|?|?|26206|3500|583|389|5|62|2|81
2313|20|7|2424.272|41|7.0|29.95|706.53|5|14.99|24.99|94.95|?|?|?|26206|3500|583|389|5|62|2|81
2313|20|7|2906.578|43|7.0|29.95|761.47|5|14.99|24.99|94.95|1|y|completely orderable|26206|3500|583|389|5|62|2|81
2313|20|7|2994.191|43|7.0|29.95|761.47|5|14.99|24.99|94.95|2|y|completely orderable|26206|3500|583|389|5|62|2|81
2313|20|7|3007.401|43|7.0|29.95|761.47|5|14.99|24.99|94.95|3|y|completely orderable|26206|3500|583|389|5|62|2|81
2313|20|7|3060.758|43|7.0|29.95|761.47|5|14.99|24.99|94.95|3|y|completely orderable|26206|3500|583|389|5|62|2|81
2313|20|7|3081.587|43|7.0|29.95|761.47|5|14.99|24.99|94.95|3|y|completely orderable|26206|3500|583|389|5|62|2|81
2313|20|7|3093.143|43|7.0|29.95|761.47|5|14.99|24.99|94.95|3|y|completely orderable|26206|3500|583|389|5|62|2|81
2313|20|7|3113.018|43|7.0|29.95|761.47|5|14.99|24.99|94.95|3|y|completely orderable|26206|3500|583|389|5|62|2|81
2313|20|7|3124.982|43|7.0|29.95|761.47|5|14.99|24.99|94.95|4|y|completely orderable|26206|3500|583|389|5|62|2|81
2313|20|7|3136.835|43|7.0|29.95|761.47|5|14.99|24.99|94.95|5|y|completely orderable|26206|3500|583|389|5|62|2|81
2314|20|7|391.209|15|29.99|39.99|189.91|1|39.99|39.99|39.99|?|?|?|26207|300|465|196|2|43|2|60
